Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
31,ft_test_T22_nmos_svt_test_1,vth,267e-3,,,
31,ft_test_T22_nmos_svt_test_1,vdsat,254.8e-3,,,
31,ft_test_T22_nmos_svt_test_1,gm,18.16e-3,,,
31,ft_test_T22_nmos_svt_test_1,gds,2.759e-3,,,
31,ft_test_T22_nmos_svt_test_1,gain,6.581,,,
31,ft_test_T22_nmos_svt_test_1,ids,6.308e-3,,,
31,ft_test_T22_nmos_svt_test_1,gm_id,2.879,,,
"Parameters: VDS=700m, VGS=750m",,,,,,
32,ft_test_T22_nmos_svt_test_1,ft,224.8e9,,,
32,ft_test_T22_nmos_svt_test_1,cgg,8.102e-15,,,
32,ft_test_T22_nmos_svt_test_1,cgs,5.358e-15,,,
32,ft_test_T22_nmos_svt_test_1,cgd,2.578e-15,,,
32,ft_test_T22_nmos_svt_test_1,vth,267.7e-3,,,
32,ft_test_T22_nmos_svt_test_1,vdsat,278.8e-3,,,
32,ft_test_T22_nmos_svt_test_1,gm,17.75e-3,,,
32,ft_test_T22_nmos_svt_test_1,gds,2.937e-3,,,
32,ft_test_T22_nmos_svt_test_1,gain,6.043,,,
32,ft_test_T22_nmos_svt_test_1,ids,7.147e-3,,,
32,ft_test_T22_nmos_svt_test_1,gm_id,2.483,,,
"Parameters: VDS=700m, VGS=800m",,,,,,
33,ft_test_T22_nmos_svt_test_1,ft,216.4e9,,,
33,ft_test_T22_nmos_svt_test_1,cgg,8.216e-15,,,
33,ft_test_T22_nmos_svt_test_1,cgs,5.423e-15,,,
33,ft_test_T22_nmos_svt_test_1,cgd,2.636e-15,,,
33,ft_test_T22_nmos_svt_test_1,vth,268.4e-3,,,
33,ft_test_T22_nmos_svt_test_1,vdsat,303.3e-3,,,
33,ft_test_T22_nmos_svt_test_1,gm,17.26e-3,,,
33,ft_test_T22_nmos_svt_test_1,gds,3.15e-3,,,
33,ft_test_T22_nmos_svt_test_1,gain,5.479,,,
33,ft_test_T22_nmos_svt_test_1,ids,7.965e-3,,,
33,ft_test_T22_nmos_svt_test_1,gm_id,2.167,,,

