Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
8,ft_test_T22_nmos_svt_test_1,cgg,7.848e-15,,,
8,ft_test_T22_nmos_svt_test_1,cgs,5.127e-15,,,
8,ft_test_T22_nmos_svt_test_1,cgd,2.552e-15,,,
8,ft_test_T22_nmos_svt_test_1,vth,209.8e-3,,,
8,ft_test_T22_nmos_svt_test_1,vdsat,269.9e-3,,,
8,ft_test_T22_nmos_svt_test_1,gm,20.06e-3,,,
8,ft_test_T22_nmos_svt_test_1,gds,3.926e-3,,,
8,ft_test_T22_nmos_svt_test_1,gain,5.11,,,
8,ft_test_T22_nmos_svt_test_1,ids,5.504e-3,,,
8,ft_test_T22_nmos_svt_test_1,gm_id,3.645,,,
"Parameters: VDS=500m, VGS=700m",,,,,,
9,ft_test_T22_nmos_svt_test_1,ft,247e9,,,
9,ft_test_T22_nmos_svt_test_1,cgg,8.001e-15,,,
9,ft_test_T22_nmos_svt_test_1,cgs,5.214e-15,,,
9,ft_test_T22_nmos_svt_test_1,cgd,2.633e-15,,,
9,ft_test_T22_nmos_svt_test_1,vth,210.7e-3,,,
9,ft_test_T22_nmos_svt_test_1,vdsat,291.5e-3,,,
9,ft_test_T22_nmos_svt_test_1,gm,19.98e-3,,,
9,ft_test_T22_nmos_svt_test_1,gds,4.535e-3,,,
9,ft_test_T22_nmos_svt_test_1,gain,4.406,,,
9,ft_test_T22_nmos_svt_test_1,ids,6.417e-3,,,
9,ft_test_T22_nmos_svt_test_1,gm_id,3.113,,,
"Parameters: VDS=500m, VGS=750m",,,,,,
10,ft_test_T22_nmos_svt_test_1,ft,238.9e9,,,
10,ft_test_T22_nmos_svt_test_1,cgg,8.147e-15,,,
10,ft_test_T22_nmos_svt_test_1,cgs,5.28e-15,,,
10,ft_test_T22_nmos_svt_test_1,cgd,2.728e-15,,,
10,ft_test_T22_nmos_svt_test_1,vth,211.7e-3,,,
10,ft_test_T22_nmos_svt_test_1,vdsat,313.7e-3,,,
10,ft_test_T22_nmos_svt_test_1,gm,19.58e-3,,,
10,ft_test_T22_nmos_svt_test_1,gds,5.274e-3,,,
10,ft_test_T22_nmos_svt_test_1,gain,3.714,,,
10,ft_test_T22_nmos_svt_test_1,ids,7.316e-3,,,
10,ft_test_T22_nmos_svt_test_1,gm_id,2.677,,,
"Parameters: VDS=500m, VGS=800m",,,,,,
11,ft_test_T22_nmos_svt_test_1,ft,227.9e9,,,
11,ft_test_T22_nmos_svt_test_1,cgg,8.285e-15,,,
11,ft_test_T22_nmos_svt_test_1,cgs,5.323e-15,,,
11,ft_test_T22_nmos_svt_test_1,cgd,2.838e-15,,,
11,ft_test_T22_nmos_svt_test_1,vth,212.7e-3,,,
11,ft_test_T22_nmos_svt_test_1,vdsat,336.2e-3,,,
11,ft_test_T22_nmos_svt_test_1,gm,18.96e-3,,,
11,ft_test_T22_nmos_svt_test_1,gds,6.151e-3,,,
11,ft_test_T22_nmos_svt_test_1,gain,3.082,,,
11,ft_test_T22_nmos_svt_test_1,ids,8.188e-3,,,
11,ft_test_T22_nmos_svt_test_1,gm_id,2.315,,,
"Parameters: VDS=600m, VGS=300m",,,,,,
12,ft_test_T22_nmos_svt_test_1,ft,111.5e9,,,
12,ft_test_T22_nmos_svt_test_1,cgg,5.88e-15,,,
12,ft_test_T22_nmos_svt_test_1,cgs,3.539e-15,,,
12,ft_test_T22_nmos_svt_test_1,cgd,1.998e-15,,,
12,ft_test_T22_nmos_svt_test_1,vth,192.3e-3,,,
12,ft_test_T22_nmos_svt_test_1,vdsat,140.6e-3,,,
12,ft_test_T22_nmos_svt_test_1,gm,7.312e-3,,,
12,ft_test_T22_nmos_svt_test_1,gds,952.6e-6,,,
12,ft_test_T22_nmos_svt_test_1,gain,7.676,,,
12,ft_test_T22_nmos_svt_test_1,ids,587.6e-6,,,
12,ft_test_T22_nmos_svt_test_1,gm_id,12.44,,,
"Parameters: VDS=600m, VGS=350m",,,,,,
13,ft_test_T22_nmos_svt_test_1,ft,153.1e9,,,
13,ft_test_T22_nmos_svt_test_1,cgg,6.285e-15,,,
13,ft_test_T22_nmos_svt_test_1,cgs,3.931e-15,,,
13,ft_test_T22_nmos_svt_test_1,cgd,2.048e-15,,,
13,ft_test_T22_nmos_svt_test_1,vth,192.8e-3,,,
13,ft_test_T22_nmos_svt_test_1,vdsat,156.5e-3,,,
13,ft_test_T22_nmos_svt_test_1,gm,10.47e-3,,,
13,ft_test_T22_nmos_svt_test_1,gds,1.353e-3,,,
13,ft_test_T22_nmos_svt_test_1,gain,7.741,,,
13,ft_test_T22_nmos_svt_test_1,ids,1.015e-3,,,
13,ft_test_T22_nmos_svt_test_1,gm_id,10.32,,,
"Parameters: VDS=600m, VGS=400m",,,,,,
14,ft_test_T22_nmos_svt_test_1,ft,191.1e9,,,
14,ft_test_T22_nmos_svt_test_1,cgg,6.621e-15,,,
14,ft_test_T22_nmos_svt_test_1,cgs,4.239e-15,,,
14,ft_test_T22_nmos_svt_test_1,cgd,2.106e-15,,,
14,ft_test_T22_nmos_svt_test_1,vth,193.4e-3,,,
14,ft_test_T22_nmos_svt_test_1,vdsat,174.1e-3,,,
14,ft_test_T22_nmos_svt_test_1,gm,13.55e-3,,,
14,ft_test_T22_nmos_svt_test_1,gds,1.758e-3,,,
14,ft_test_T22_nmos_svt_test_1,gain,7.707,,,
14,ft_test_T22_nmos_svt_test_1,ids,1.587e-3,,,
14,ft_test_T22_nmos_svt_test_1,gm_id,8.537,,,
"Parameters: VDS=600m, VGS=450m",,,,,,
15,ft_test_T22_nmos_svt_test_1,ft,221.5e9,,,
15,ft_test_T22_nmos_svt_test_1,cgg,6.906e-15,,,
15,ft_test_T22_nmos_svt_test_1,cgs,4.483e-15,,,
15,ft_test_T22_nmos_svt_test_1,cgd,2.172e-15,,,
15,ft_test_T22_nmos_svt_test_1,vth,194.1e-3,,,
15,ft_test_T22_nmos_svt_test_1,vdsat,192.8e-3,,,
15,ft_test_T22_nmos_svt_test_1,gm,16.19e-3,,,
15,ft_test_T22_nmos_svt_test_1,gds,2.14e-3,,,
15,ft_test_T22_nmos_svt_test_1,gain,7.567,,,
15,ft_test_T22_nmos_svt_test_1,ids,2.288e-3,,,
15,ft_test_T22_nmos_svt_test_1,gm_id,7.078,,,
"Parameters: VDS=600m, VGS=500m",,,,,,
16,ft_test_T22_nmos_svt_test_1,ft,243.8e9,,,
16,ft_test_T22_nmos_svt_test_1,cgg,7.152e-15,,,
16,ft_test_T22_nmos_svt_test_1,cgs,4.681e-15,,,
16,ft_test_T22_nmos_svt_test_1,cgd,2.242e-15,,,
16,ft_test_T22_nmos_svt_test_1,vth,195e-3,,,
16,ft_test_T22_nmos_svt_test_1,vdsat,212.2e-3,,,
16,ft_test_T22_nmos_svt_test_1,gm,18.23e-3,,,
16,ft_test_T22_nmos_svt_test_1,gds,2.492e-3,,,
16,ft_test_T22_nmos_svt_test_1,gain,7.317,,,
16,ft_test_T22_nmos_svt_test_1,ids,3.091e-3,,,
16,ft_test_T22_nmos_svt_test_1,gm_id,5.898,,,
"Parameters: VDS=600m, VGS=550m",,,,,,
17,ft_test_T22_nmos_svt_test_1,ft,256.5e9,,,
17,ft_test_T22_nmos_svt_test_1,cgg,7.367e-15,,,
17,ft_test_T22_nmos_svt_test_1,cgs,4.843e-15,,,
17,ft_test_T22_nmos_svt_test_1,cgd,2.313e-15,,,
17,ft_test_T22_nmos_svt_test_1,vth,195.9e-3,,,
17,ft_test_T22_nmos_svt_test_1,vdsat,232.3e-3,,,
17,ft_test_T22_nmos_svt_test_1,gm,19.65e-3,,,
17,ft_test_T22_nmos_svt_test_1,gds,2.822e-3,,,
17,ft_test_T22_nmos_svt_test_1,gain,6.963,,,
17,ft_test_T22_nmos_svt_test_1,ids,3.968e-3,,,
17,ft_test_T22_nmos_svt_test_1,gm_id,4.951,,,
"Parameters: VDS=600m, VGS=600m",,,,,,
18,ft_test_T22_nmos_svt_test_1,ft,263.7e9,,,
18,ft_test_T22_nmos_svt_test_1,cgg,7.554e-15,,,
18,ft_test_T22_nmos_svt_test_1,cgs,4.978e-15,,,
18,ft_test_T22_nmos_svt_test_1,cgd,2.381e-15,,,
18,ft_test_T22_nmos_svt_test_1,vth,196.9e-3,,,
18,ft_test_T22_nmos_svt_test_1,vdsat,252.9e-3,,,
18,ft_test_T22_nmos_svt_test_1,gm,20.51e-3,,,
18,ft_test_T22_nmos_svt_test_1,gds,3.147e-3,,,
18,ft_test_T22_nmos_svt_test_1,gain,6.516,,,
18,ft_test_T22_nmos_svt_test_1,ids,4.892e-3,,,
18,ft_test_T22_nmos_svt_test_1,gm_id,4.192,,,
"Parameters: VDS=600m, VGS=650m",,,,,,
19,ft_test_T22_nmos_svt_test_1,ft,265.2e9,,,
19,ft_test_T22_nmos_svt_test_1,cgg,7.718e-15,,,
19,ft_test_T22_nmos_svt_test_1,cgs,5.092e-15,,,
19,ft_test_T22_nmos_svt_test_1,cgd,2.447e-15,,,
19,ft_test_T22_nmos_svt_test_1,vth,198e-3,,,
19,ft_test_T22_nmos_svt_test_1,vdsat,274e-3,,,
19,ft_test_T22_nmos_svt_test_1,gm,20.92e-3,,,
19,ft_test_T22_nmos_svt_test_1,gds,3.492e-3,,,
19,ft_test_T22_nmos_svt_test_1,gain,5.992,,,
19,ft_test_T22_nmos_svt_test_1,ids,5.841e-3,,,
19,ft_test_T22_nmos_svt_test_1,gm_id,3.582,,,
"Parameters: VDS=600m, VGS=700m",,,,,,
20,ft_test_T22_nmos_svt_test_1,ft,262.4e9,,,
20,ft_test_T22_nmos_svt_test_1,cgg,7.862e-15,,,
20,ft_test_T22_nmos_svt_test_1,cgs,5.186e-15,,,
20,ft_test_T22_nmos_svt_test_1,cgd,2.511e-15,,,
20,ft_test_T22_nmos_svt_test_1,vth,199e-3,,,
20,ft_test_T22_nmos_svt_test_1,vdsat,295.5e-3,,,
20,ft_test_T22_nmos_svt_test_1,gm,20.98e-3,,,
20,ft_test_T22_nmos_svt_test_1,gds,3.877e-3,,,
20,ft_test_T22_nmos_svt_test_1,gain,5.412,,,
20,ft_test_T22_nmos_svt_test_1,ids,6.797e-3,,,
20,ft_test_T22_nmos_svt_test_1,gm_id,3.087,,,
"Parameters: VDS=600m, VGS=750m",,,,,,
21,ft_test_T22_nmos_svt_test_1,ft,256.2e9,,,
21,ft_test_T22_nmos_svt_test_1,cgg,7.992e-15,,,
21,ft_test_T22_nmos_svt_test_1,cgs,5.263e-15,,,
21,ft_test_T22_nmos_svt_test_1,cgd,2.577e-15,,,
21,ft_test_T22_nmos_svt_test_1,vth,200e-3,,,
21,ft_test_T22_nmos_svt_test_1,vdsat,317.6e-3,,,
21,ft_test_T22_nmos_svt_test_1,gm,20.77e-3,,,
21,ft_test_T22_nmos_svt_test_1,gds,4.327e-3,,,
21,ft_test_T22_nmos_svt_test_1,gain,4.8,,,
21,ft_test_T22_nmos_svt_test_1,ids,7.747e-3,,,
21,ft_test_T22_nmos_svt_test_1,gm_id,2.681,,,
"Parameters: VDS=600m, VGS=800m",,,,,,
22,ft_test_T22_nmos_svt_test_1,ft,248.7e9,,,
22,ft_test_T22_nmos_svt_test_1,cgg,8.113e-15,,,
22,ft_test_T22_nmos_svt_test_1,cgs,5.324e-15,,,
22,ft_test_T22_nmos_svt_test_1,cgd,2.649e-15,,,
22,ft_test_T22_nmos_svt_test_1,vth,201e-3,,,
22,ft_test_T22_nmos_svt_test_1,vdsat,340e-3,,,
22,ft_test_T22_nmos_svt_test_1,gm,20.34e-3,,,
22,ft_test_T22_nmos_svt_test_1,gds,4.862e-3,,,
22,ft_test_T22_nmos_svt_test_1,gain,4.184,,,
22,ft_test_T22_nmos_svt_test_1,ids,8.68e-3,,,
22,ft_test_T22_nmos_svt_test_1,gm_id,2.344,,,
"Parameters: VDS=700m, VGS=300m",,,,,,
23,ft_test_T22_nmos_svt_test_1,ft,124e9,,,
23,ft_test_T22_nmos_svt_test_1,cgg,5.799e-15,,,
23,ft_test_T22_nmos_svt_test_1,cgs,3.517e-15,,,
23,ft_test_T22_nmos_svt_test_1,cgd,1.935e-15,,,
23,ft_test_T22_nmos_svt_test_1,vth,180.3e-3,,,
23,ft_test_T22_nmos_svt_test_1,vdsat,144.8e-3,,,
23,ft_test_T22_nmos_svt_test_1,gm,8.078e-3,,,
23,ft_test_T22_nmos_svt_test_1,gds,1.031e-3,,,
23,ft_test_T22_nmos_svt_test_1,gain,7.839,,,
23,ft_test_T22_nmos_svt_test_1,ids,683.7e-6,,,
23,ft_test_T22_nmos_svt_test_1,gm_id,11.82,,,
"Parameters: VDS=700m, VGS=350m",,,,,,
24,ft_test_T22_nmos_svt_test_1,ft,165.8e9,,,
24,ft_test_T22_nmos_svt_test_1,cgg,6.187e-15,,,
24,ft_test_T22_nmos_svt_test_1,cgs,3.903e-15,,,
24,ft_test_T22_nmos_svt_test_1,cgd,1.974e-15,,,
24,ft_test_T22_nmos_svt_test_1,vth,180.8e-3,,,
24,ft_test_T22_nmos_svt_test_1,vdsat,160.9e-3,,,
24,ft_test_T22_nmos_svt_test_1,gm,11.27e-3,,,
24,ft_test_T22_nmos_svt_test_1,gds,1.422e-3,,,
24,ft_test_T22_nmos_svt_test_1,gain,7.926,,,
24,ft_test_T22_nmos_svt_test_1,ids,1.148e-3,,,
24,ft_test_T22_nmos_svt_test_1,gm_id,9.82,,,
"Parameters: VDS=700m, VGS=400m",,,,,,
25,ft_test_T22_nmos_svt_test_1,ft,203.5e9,,,
25,ft_test_T22_nmos_svt_test_1,cgg,6.509e-15,,,
25,ft_test_T22_nmos_svt_test_1,cgs,4.207e-15,,,
25,ft_test_T22_nmos_svt_test_1,cgd,2.021e-15,,,
25,ft_test_T22_nmos_svt_test_1,vth,181.4e-3,,,
25,ft_test_T22_nmos_svt_test_1,vdsat,178.5e-3,,,
25,ft_test_T22_nmos_svt_test_1,gm,14.31e-3,,,
25,ft_test_T22_nmos_svt_test_1,gds,1.805e-3,,,
25,ft_test_T22_nmos_svt_test_1,gain,7.927,,,
25,ft_test_T22_nmos_svt_test_1,ids,1.755e-3,,,
25,ft_test_T22_nmos_svt_test_1,gm_id,8.152,,,
"Parameters: VDS=700m, VGS=450m",,,,,,
26,ft_test_T22_nmos_svt_test_1,ft,233.3e9,,,
26,ft_test_T22_nmos_svt_test_1,cgg,6.781e-15,,,
26,ft_test_T22_nmos_svt_test_1,cgs,4.449e-15,,,
26,ft_test_T22_nmos_svt_test_1,cgd,2.076e-15,,,
26,ft_test_T22_nmos_svt_test_1,vth,182.2e-3,,,
26,ft_test_T22_nmos_svt_test_1,vdsat,197.2e-3,,,
26,ft_test_T22_nmos_svt_test_1,gm,16.88e-3,,,
26,ft_test_T22_nmos_svt_test_1,gds,2.155e-3,,,
26,ft_test_T22_nmos_svt_test_1,gain,7.836,,,
26,ft_test_T22_nmos_svt_test_1,ids,2.488e-3,,,
26,ft_test_T22_nmos_svt_test_1,gm_id,6.785,,,
"Parameters: VDS=700m, VGS=500m",,,,,,
27,ft_test_T22_nmos_svt_test_1,ft,253.5e9,,,
27,ft_test_T22_nmos_svt_test_1,cgg,7.019e-15,,,
27,ft_test_T22_nmos_svt_test_1,cgs,4.646e-15,,,
27,ft_test_T22_nmos_svt_test_1,cgd,2.137e-15,,,
27,ft_test_T22_nmos_svt_test_1,vth,183.1e-3,,,
27,ft_test_T22_nmos_svt_test_1,vdsat,216.6e-3,,,
27,ft_test_T22_nmos_svt_test_1,gm,18.86e-3,,,
27,ft_test_T22_nmos_svt_test_1,gds,2.464e-3,,,
27,ft_test_T22_nmos_svt_test_1,gain,7.652,,,
27,ft_test_T22_nmos_svt_test_1,ids,3.32e-3,,,
27,ft_test_T22_nmos_svt_test_1,gm_id,5.679,,,
"Parameters: VDS=700m, VGS=550m",,,,,,
28,ft_test_T22_nmos_svt_test_1,ft,267.2e9,,,
28,ft_test_T22_nmos_svt_test_1,cgg,7.231e-15,,,
28,ft_test_T22_nmos_svt_test_1,cgs,4.809e-15,,,
28,ft_test_T22_nmos_svt_test_1,cgd,2.204e-15,,,
28,ft_test_T22_nmos_svt_test_1,vth,184e-3,,,
28,ft_test_T22_nmos_svt_test_1,vdsat,236.6e-3,,,
28,ft_test_T22_nmos_svt_test_1,gm,20.23e-3,,,
28,ft_test_T22_nmos_svt_test_1,gds,2.741e-3,,,
28,ft_test_T22_nmos_svt_test_1,gain,7.379,,,
28,ft_test_T22_nmos_svt_test_1,ids,4.224e-3,,,
28,ft_test_T22_nmos_svt_test_1,gm_id,4.789,,,
"Parameters: VDS=700m, VGS=600m",,,,,,
29,ft_test_T22_nmos_svt_test_1,ft,274e9,,,
29,ft_test_T22_nmos_svt_test_1,cgg,7.422e-15,,,
29,ft_test_T22_nmos_svt_test_1,cgs,4.945e-15,,,
29,ft_test_T22_nmos_svt_test_1,cgd,2.275e-15,,,
29,ft_test_T22_nmos_svt_test_1,vth,185.1e-3,,,
29,ft_test_T22_nmos_svt_test_1,vdsat,257.2e-3,,,
29,ft_test_T22_nmos_svt_test_1,gm,21.08e-3,,,
29,ft_test_T22_nmos_svt_test_1,gds,3.001e-3,,,
29,ft_test_T22_nmos_svt_test_1,gain,7.025,,,
29,ft_test_T22_nmos_svt_test_1,ids,5.173e-3,,,
29,ft_test_T22_nmos_svt_test_1,gm_id,4.075,,,
"Parameters: VDS=700m, VGS=650m",,,,,,
30,ft_test_T22_nmos_svt_test_1,ft,275.7e9,,,
30,ft_test_T22_nmos_svt_test_1,cgg,7.592e-15,,,
30,ft_test_T22_nmos_svt_test_1,cgs,5.06e-15,,,
30,ft_test_T22_nmos_svt_test_1,cgd,2.344e-15,,,
30,ft_test_T22_nmos_svt_test_1,vth,186.1e-3,,,
30,ft_test_T22_nmos_svt_test_1,vdsat,278.2e-3,,,
30,ft_test_T22_nmos_svt_test_1,gm,21.53e-3,,,
30,ft_test_T22_nmos_svt_test_1,gds,3.261e-3,,,
30,ft_test_T22_nmos_svt_test_1,gain,6.601,,,
30,ft_test_T22_nmos_svt_test_1,ids,6.148e-3,,,
30,ft_test_T22_nmos_svt_test_1,gm_id,3.501,,,
"Parameters: VDS=700m, VGS=700m",,,,,,
31,ft_test_T22_nmos_svt_test_1,ft,273.9e9,,,
31,ft_test_T22_nmos_svt_test_1,cgg,7.742e-15,,,
31,ft_test_T22_nmos_svt_test_1,cgs,5.158e-15,,,
31,ft_test_T22_nmos_svt_test_1,cgd,2.411e-15,,,
31,ft_test_T22_nmos_svt_test_1,vth,187.2e-3,,,
31,ft_test_T22_nmos_svt_test_1,vdsat,299.7e-3,,,
31,ft_test_T22_nmos_svt_test_1,gm,21.65e-3,,,
31,ft_test_T22_nmos_svt_test_1,gds,3.536e-3,,,
31,ft_test_T22_nmos_svt_test_1,gain,6.122,,,
31,ft_test_T22_nmos_svt_test_1,ids,7.133e-3,,,
31,ft_test_T22_nmos_svt_test_1,gm_id,3.035,,,
"Parameters: VDS=700m, VGS=750m",,,,,,
32,ft_test_T22_nmos_svt_test_1,ft,269.3e9,,,
32,ft_test_T22_nmos_svt_test_1,cgg,7.874e-15,,,
32,ft_test_T22_nmos_svt_test_1,cgs,5.24e-15,,,
32,ft_test_T22_nmos_svt_test_1,cgd,2.472e-15,,,
32,ft_test_T22_nmos_svt_test_1,vth,188.2e-3,,,
32,ft_test_T22_nmos_svt_test_1,vdsat,321.6e-3,,,
32,ft_test_T22_nmos_svt_test_1,gm,21.54e-3,,,
32,ft_test_T22_nmos_svt_test_1,gds,3.844e-3,,,
32,ft_test_T22_nmos_svt_test_1,gain,5.603,,,
32,ft_test_T22_nmos_svt_test_1,ids,8.116e-3,,,
32,ft_test_T22_nmos_svt_test_1,gm_id,2.653,,,
"Parameters: VDS=700m, VGS=800m",,,,,,
33,ft_test_T22_nmos_svt_test_1,ft,262.6e9,,,
33,ft_test_T22_nmos_svt_test_1,cgg,7.99e-15,,,
33,ft_test_T22_nmos_svt_test_1,cgs,5.31e-15,,,
33,ft_test_T22_nmos_svt_test_1,cgd,2.532e-15,,,
33,ft_test_T22_nmos_svt_test_1,vth,189.3e-3,,,
33,ft_test_T22_nmos_svt_test_1,vdsat,343.9e-3,,,
33,ft_test_T22_nmos_svt_test_1,gm,21.23e-3,,,
33,ft_test_T22_nmos_svt_test_1,gds,4.197e-3,,,
33,ft_test_T22_nmos_svt_test_1,gain,5.06,,,
33,ft_test_T22_nmos_svt_test_1,ids,9.088e-3,,,
33,ft_test_T22_nmos_svt_test_1,gm_id,2.336,,,

