Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
25,ft_test_T22_nmos_svt_test_1,vth,312.5e-3,,,
25,ft_test_T22_nmos_svt_test_1,vdsat,130.1e-3,,,
25,ft_test_T22_nmos_svt_test_1,gm,7.855e-3,,,
25,ft_test_T22_nmos_svt_test_1,gds,693.9e-6,,,
25,ft_test_T22_nmos_svt_test_1,gain,11.32,,,
25,ft_test_T22_nmos_svt_test_1,ids,637.8e-6,,,
25,ft_test_T22_nmos_svt_test_1,gm_id,12.32,,,
"Parameters: VDS=700m, VGS=450m",,,,,,
26,ft_test_T22_nmos_svt_test_1,ft,159e9,,,
26,ft_test_T22_nmos_svt_test_1,cgg,6.329e-15,,,
26,ft_test_T22_nmos_svt_test_1,cgs,4.059e-15,,,
26,ft_test_T22_nmos_svt_test_1,cgd,1.933e-15,,,
26,ft_test_T22_nmos_svt_test_1,vth,312.8e-3,,,
26,ft_test_T22_nmos_svt_test_1,vdsat,148.3e-3,,,
26,ft_test_T22_nmos_svt_test_1,gm,10.9e-3,,,
26,ft_test_T22_nmos_svt_test_1,gds,980.7e-6,,,
26,ft_test_T22_nmos_svt_test_1,gain,11.11,,,
26,ft_test_T22_nmos_svt_test_1,ids,1.09e-3,,,
26,ft_test_T22_nmos_svt_test_1,gm_id,10,,,
"Parameters: VDS=700m, VGS=500m",,,,,,
27,ft_test_T22_nmos_svt_test_1,ft,194.2e9,,,
27,ft_test_T22_nmos_svt_test_1,cgg,6.642e-15,,,
27,ft_test_T22_nmos_svt_test_1,cgs,4.364e-15,,,
27,ft_test_T22_nmos_svt_test_1,cgd,1.971e-15,,,
27,ft_test_T22_nmos_svt_test_1,vth,313.2e-3,,,
27,ft_test_T22_nmos_svt_test_1,vdsat,168.2e-3,,,
27,ft_test_T22_nmos_svt_test_1,gm,13.7e-3,,,
27,ft_test_T22_nmos_svt_test_1,gds,1.265e-3,,,
27,ft_test_T22_nmos_svt_test_1,gain,10.84,,,
27,ft_test_T22_nmos_svt_test_1,ids,1.677e-3,,,
27,ft_test_T22_nmos_svt_test_1,gm_id,8.172,,,
"Parameters: VDS=700m, VGS=550m",,,,,,
28,ft_test_T22_nmos_svt_test_1,ft,220.1e9,,,
28,ft_test_T22_nmos_svt_test_1,cgg,6.904e-15,,,
28,ft_test_T22_nmos_svt_test_1,cgs,4.608e-15,,,
28,ft_test_T22_nmos_svt_test_1,cgd,2.014e-15,,,
28,ft_test_T22_nmos_svt_test_1,vth,313.8e-3,,,
28,ft_test_T22_nmos_svt_test_1,vdsat,188.9e-3,,,
28,ft_test_T22_nmos_svt_test_1,gm,15.99e-3,,,
28,ft_test_T22_nmos_svt_test_1,gds,1.528e-3,,,
28,ft_test_T22_nmos_svt_test_1,gain,10.47,,,
28,ft_test_T22_nmos_svt_test_1,ids,2.379e-3,,,
28,ft_test_T22_nmos_svt_test_1,gm_id,6.721,,,
"Parameters: VDS=700m, VGS=600m",,,,,,
29,ft_test_T22_nmos_svt_test_1,ft,238.4e9,,,
29,ft_test_T22_nmos_svt_test_1,cgg,7.129e-15,,,
29,ft_test_T22_nmos_svt_test_1,cgs,4.808e-15,,,
29,ft_test_T22_nmos_svt_test_1,cgd,2.061e-15,,,
29,ft_test_T22_nmos_svt_test_1,vth,314.4e-3,,,
29,ft_test_T22_nmos_svt_test_1,vdsat,210.2e-3,,,
29,ft_test_T22_nmos_svt_test_1,gm,17.65e-3,,,
29,ft_test_T22_nmos_svt_test_1,gds,1.766e-3,,,
29,ft_test_T22_nmos_svt_test_1,gain,9.992,,,
29,ft_test_T22_nmos_svt_test_1,ids,3.168e-3,,,
29,ft_test_T22_nmos_svt_test_1,gm_id,5.57,,,
"Parameters: VDS=700m, VGS=650m",,,,,,
30,ft_test_T22_nmos_svt_test_1,ft,247.8e9,,,
30,ft_test_T22_nmos_svt_test_1,cgg,7.326e-15,,,
30,ft_test_T22_nmos_svt_test_1,cgs,4.976e-15,,,
30,ft_test_T22_nmos_svt_test_1,cgd,2.111e-15,,,
30,ft_test_T22_nmos_svt_test_1,vth,315e-3,,,
30,ft_test_T22_nmos_svt_test_1,vdsat,231.8e-3,,,
30,ft_test_T22_nmos_svt_test_1,gm,18.7e-3,,,
30,ft_test_T22_nmos_svt_test_1,gds,1.984e-3,,,
30,ft_test_T22_nmos_svt_test_1,gain,9.423,,,
30,ft_test_T22_nmos_svt_test_1,ids,4.015e-3,,,
30,ft_test_T22_nmos_svt_test_1,gm_id,4.657,,,
"Parameters: VDS=700m, VGS=700m",,,,,,
31,ft_test_T22_nmos_svt_test_1,ft,251e9,,,
31,ft_test_T22_nmos_svt_test_1,cgg,7.501e-15,,,
31,ft_test_T22_nmos_svt_test_1,cgs,5.118e-15,,,
31,ft_test_T22_nmos_svt_test_1,cgd,2.162e-15,,,
31,ft_test_T22_nmos_svt_test_1,vth,315.7e-3,,,
31,ft_test_T22_nmos_svt_test_1,vdsat,253.7e-3,,,
31,ft_test_T22_nmos_svt_test_1,gm,19.25e-3,,,
31,ft_test_T22_nmos_svt_test_1,gds,2.194e-3,,,
31,ft_test_T22_nmos_svt_test_1,gain,8.771,,,
31,ft_test_T22_nmos_svt_test_1,ids,4.895e-3,,,
31,ft_test_T22_nmos_svt_test_1,gm_id,3.932,,,
"Parameters: VDS=700m, VGS=750m",,,,,,
32,ft_test_T22_nmos_svt_test_1,ft,249.9e9,,,
32,ft_test_T22_nmos_svt_test_1,cgg,7.658e-15,,,
32,ft_test_T22_nmos_svt_test_1,cgs,5.24e-15,,,
32,ft_test_T22_nmos_svt_test_1,cgd,2.214e-15,,,
32,ft_test_T22_nmos_svt_test_1,vth,316.3e-3,,,
32,ft_test_T22_nmos_svt_test_1,vdsat,275.9e-3,,,
32,ft_test_T22_nmos_svt_test_1,gm,19.4e-3,,,
32,ft_test_T22_nmos_svt_test_1,gds,2.407e-3,,,
32,ft_test_T22_nmos_svt_test_1,gain,8.063,,,
32,ft_test_T22_nmos_svt_test_1,ids,5.789e-3,,,
32,ft_test_T22_nmos_svt_test_1,gm_id,3.352,,,
"Parameters: VDS=700m, VGS=800m",,,,,,
33,ft_test_T22_nmos_svt_test_1,ft,245.7e9,,,
33,ft_test_T22_nmos_svt_test_1,cgg,7.801e-15,,,
33,ft_test_T22_nmos_svt_test_1,cgs,5.344e-15,,,
33,ft_test_T22_nmos_svt_test_1,cgd,2.267e-15,,,
33,ft_test_T22_nmos_svt_test_1,vth,317e-3,,,
33,ft_test_T22_nmos_svt_test_1,vdsat,298.3e-3,,,
33,ft_test_T22_nmos_svt_test_1,gm,19.28e-3,,,
33,ft_test_T22_nmos_svt_test_1,gds,2.632e-3,,,
33,ft_test_T22_nmos_svt_test_1,gain,7.324,,,
33,ft_test_T22_nmos_svt_test_1,ids,6.682e-3,,,
33,ft_test_T22_nmos_svt_test_1,gm_id,2.885,,,

