Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
Parameters: VDD=1.2,,,,,,
1,ft_test_T22_inv_svt_test_1,ft,106.7e9,,,
1,ft_test_T22_inv_svt_test_1,cgg_nmos,19.33e-15,,,
1,ft_test_T22_inv_svt_test_1,cgg_pmos,25.64e-15,,,
1,ft_test_T22_inv_svt_test_1,cgs_nmos,-13.83e-15,,,
1,ft_test_T22_inv_svt_test_1,cgs_pmos,-17.64e-15,,,
1,ft_test_T22_inv_svt_test_1,cgd_nmos,-5.14e-15,,,
1,ft_test_T22_inv_svt_test_1,cgd_pmos,-6.627e-15,,,
1,ft_test_T22_inv_svt_test_1,vth_nmos,395.6e-3,,,
1,ft_test_T22_inv_svt_test_1,vth_pmos,328.4e-3,,,
1,ft_test_T22_inv_svt_test_1,vdsat_nmos,139.4e-3,,,
1,ft_test_T22_inv_svt_test_1,vdsat_pmos,217.9e-3,,,
1,ft_test_T22_inv_svt_test_1,gm_nmos,21.78e-3,,,
1,ft_test_T22_inv_svt_test_1,gm_pmos,15.32e-3,,,
1,ft_test_T22_inv_svt_test_1,gds_nmos,2.947e-3,,,
1,ft_test_T22_inv_svt_test_1,gds_pmos,2.915e-3,,,
1,ft_test_T22_inv_svt_test_1,gain_nmos,7.391,,,
1,ft_test_T22_inv_svt_test_1,gain_pmos,5.256,,,
1,ft_test_T22_inv_svt_test_1,ids,3.289e-3,,,
1,ft_test_T22_inv_svt_test_1,gm_id_nmos,6.623,,,
1,ft_test_T22_inv_svt_test_1,gm_id_pmos,4.659,,,
Parameters: VDD=1.3,,,,,,
2,ft_test_T22_inv_svt_test_1,ft,116.7e9,,,
2,ft_test_T22_inv_svt_test_1,cgg_nmos,19.56e-15,,,
2,ft_test_T22_inv_svt_test_1,cgg_pmos,25.78e-15,,,
2,ft_test_T22_inv_svt_test_1,cgs_nmos,-14.12e-15,,,
2,ft_test_T22_inv_svt_test_1,cgs_pmos,-17.81e-15,,,
2,ft_test_T22_inv_svt_test_1,cgd_nmos,-5.126e-15,,,
2,ft_test_T22_inv_svt_test_1,cgd_pmos,-6.614e-15,,,
2,ft_test_T22_inv_svt_test_1,vth_nmos,393.6e-3,,,
2,ft_test_T22_inv_svt_test_1,vth_pmos,322.8e-3,,,
2,ft_test_T22_inv_svt_test_1,vdsat_nmos,153.3e-3,,,
2,ft_test_T22_inv_svt_test_1,vdsat_pmos,243.1e-3,,,
2,ft_test_T22_inv_svt_test_1,gm_nmos,24.2e-3,,,
2,ft_test_T22_inv_svt_test_1,gm_pmos,16.75e-3,,,
2,ft_test_T22_inv_svt_test_1,gds_nmos,3.398e-3,,,
2,ft_test_T22_inv_svt_test_1,gds_pmos,3.305e-3,,,
2,ft_test_T22_inv_svt_test_1,gain_nmos,7.121,,,
2,ft_test_T22_inv_svt_test_1,gain_pmos,5.069,,,
2,ft_test_T22_inv_svt_test_1,ids,4.386e-3,,,
2,ft_test_T22_inv_svt_test_1,gm_id_nmos,5.517,,,
2,ft_test_T22_inv_svt_test_1,gm_id_pmos,3.819,,,
Parameters: VDD=1.4,,,,,,
3,ft_test_T22_inv_svt_test_1,ft,125.5e9,,,
3,ft_test_T22_inv_svt_test_1,cgg_nmos,19.73e-15,,,
3,ft_test_T22_inv_svt_test_1,cgg_pmos,25.87e-15,,,
3,ft_test_T22_inv_svt_test_1,cgs_nmos,-14.33e-15,,,
3,ft_test_T22_inv_svt_test_1,cgs_pmos,-17.92e-15,,,
3,ft_test_T22_inv_svt_test_1,cgd_nmos,-5.116e-15,,,
3,ft_test_T22_inv_svt_test_1,cgd_pmos,-6.605e-15,,,
3,ft_test_T22_inv_svt_test_1,vth_nmos,391.8e-3,,,
3,ft_test_T22_inv_svt_test_1,vth_pmos,317.3e-3,,,
3,ft_test_T22_inv_svt_test_1,vdsat_nmos,165.9e-3,,,
3,ft_test_T22_inv_svt_test_1,vdsat_pmos,266.2e-3,,,
3,ft_test_T22_inv_svt_test_1,gm_nmos,26.2e-3,,,
3,ft_test_T22_inv_svt_test_1,gm_pmos,17.9e-3,,,
3,ft_test_T22_inv_svt_test_1,gds_nmos,3.808e-3,,,
3,ft_test_T22_inv_svt_test_1,gds_pmos,3.648e-3,,,
3,ft_test_T22_inv_svt_test_1,gain_nmos,6.881,,,
3,ft_test_T22_inv_svt_test_1,gain_pmos,4.908,,,
3,ft_test_T22_inv_svt_test_1,ids,5.584e-3,,,
3,ft_test_T22_inv_svt_test_1,gm_id_nmos,4.692,,,
3,ft_test_T22_inv_svt_test_1,gm_id_pmos,3.206,,,
Parameters: VDD=1.5,,,,,,
4,ft_test_T22_inv_svt_test_1,ft,132e9,,,
4,ft_test_T22_inv_svt_test_1,cgg_nmos,19.86e-15,,,
4,ft_test_T22_inv_svt_test_1,cgg_pmos,25.94e-15,,,
4,ft_test_T22_inv_svt_test_1,cgs_nmos,-14.49e-15,,,
