Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
7,ft_test_T12_nmos_svt_test_1,gain,6.338,,,
7,ft_test_T12_nmos_svt_test_1,ids,5.145e-3,,,
7,ft_test_T12_nmos_svt_test_1,gm_id,3.835,,,
"Parameters: VDS=500m, VGS=650m",,,,,,
8,ft_test_T12_nmos_svt_test_1,ft,233.2e9,,,
8,ft_test_T12_nmos_svt_test_1,cgg,7.118e-15,,,
8,ft_test_T12_nmos_svt_test_1,cgs,4.797e-15,,,
8,ft_test_T12_nmos_svt_test_1,cgd,2.142e-15,,,
8,ft_test_T12_nmos_svt_test_1,vth,211.6e-3,,,
8,ft_test_T12_nmos_svt_test_1,vdsat,236.9e-3,,,
8,ft_test_T12_nmos_svt_test_1,gm,19.68e-3,,,
8,ft_test_T12_nmos_svt_test_1,gds,3.59e-3,,,
8,ft_test_T12_nmos_svt_test_1,gain,5.483,,,
8,ft_test_T12_nmos_svt_test_1,ids,6.06e-3,,,
8,ft_test_T12_nmos_svt_test_1,gm_id,3.248,,,
"Parameters: VDS=500m, VGS=700m",,,,,,
9,ft_test_T12_nmos_svt_test_1,ft,225.2e9,,,
9,ft_test_T12_nmos_svt_test_1,cgg,7.294e-15,,,
9,ft_test_T12_nmos_svt_test_1,cgs,4.907e-15,,,
9,ft_test_T12_nmos_svt_test_1,cgd,2.224e-15,,,
9,ft_test_T12_nmos_svt_test_1,vth,212.3e-3,,,
9,ft_test_T12_nmos_svt_test_1,vdsat,258.8e-3,,,
9,ft_test_T12_nmos_svt_test_1,gm,19.31e-3,,,
9,ft_test_T12_nmos_svt_test_1,gds,4.178e-3,,,
9,ft_test_T12_nmos_svt_test_1,gain,4.623,,,
9,ft_test_T12_nmos_svt_test_1,ids,6.962e-3,,,
9,ft_test_T12_nmos_svt_test_1,gm_id,2.775,,,
"Parameters: VDS=500m, VGS=750m",,,,,,
10,ft_test_T12_nmos_svt_test_1,ft,214.6e9,,,
10,ft_test_T12_nmos_svt_test_1,cgg,7.47e-15,,,
10,ft_test_T12_nmos_svt_test_1,cgs,4.992e-15,,,
10,ft_test_T12_nmos_svt_test_1,cgd,2.329e-15,,,
10,ft_test_T12_nmos_svt_test_1,vth,212.9e-3,,,
10,ft_test_T12_nmos_svt_test_1,vdsat,281.7e-3,,,
10,ft_test_T12_nmos_svt_test_1,gm,18.71e-3,,,
10,ft_test_T12_nmos_svt_test_1,gds,4.91e-3,,,
10,ft_test_T12_nmos_svt_test_1,gain,3.81,,,
10,ft_test_T12_nmos_svt_test_1,ids,7.839e-3,,,
10,ft_test_T12_nmos_svt_test_1,gm_id,2.387,,,
"Parameters: VDS=500m, VGS=800m",,,,,,
11,ft_test_T12_nmos_svt_test_1,ft,203e9,,,
11,ft_test_T12_nmos_svt_test_1,cgg,7.647e-15,,,
11,ft_test_T12_nmos_svt_test_1,cgs,5.052e-15,,,
11,ft_test_T12_nmos_svt_test_1,cgd,2.462e-15,,,
11,ft_test_T12_nmos_svt_test_1,vth,213.5e-3,,,
11,ft_test_T12_nmos_svt_test_1,vdsat,305.3e-3,,,
11,ft_test_T12_nmos_svt_test_1,gm,17.93e-3,,,
11,ft_test_T12_nmos_svt_test_1,gds,5.805e-3,,,
11,ft_test_T12_nmos_svt_test_1,gain,3.089,,,
11,ft_test_T12_nmos_svt_test_1,ids,8.681e-3,,,
11,ft_test_T12_nmos_svt_test_1,gm_id,2.066,,,
"Parameters: VDS=500m, VGS=850m",,,,,,
12,ft_test_T12_nmos_svt_test_1,ft,189.5e9,,,
12,ft_test_T12_nmos_svt_test_1,cgg,7.822e-15,,,
12,ft_test_T12_nmos_svt_test_1,cgs,5.084e-15,,,
12,ft_test_T12_nmos_svt_test_1,cgd,2.619e-15,,,
12,ft_test_T12_nmos_svt_test_1,vth,214.1e-3,,,
12,ft_test_T12_nmos_svt_test_1,vdsat,329.5e-3,,,
12,ft_test_T12_nmos_svt_test_1,gm,17.05e-3,,,
12,ft_test_T12_nmos_svt_test_1,gds,6.856e-3,,,
12,ft_test_T12_nmos_svt_test_1,gain,2.486,,,
12,ft_test_T12_nmos_svt_test_1,ids,9.482e-3,,,
12,ft_test_T12_nmos_svt_test_1,gm_id,1.798,,,
"Parameters: VDS=500m, VGS=900m",,,,,,
13,ft_test_T12_nmos_svt_test_1,ft,176.7e9,,,
13,ft_test_T12_nmos_svt_test_1,cgg,7.986e-15,,,
13,ft_test_T12_nmos_svt_test_1,cgs,5.091e-15,,,
13,ft_test_T12_nmos_svt_test_1,cgd,2.789e-15,,,
13,ft_test_T12_nmos_svt_test_1,vth,214.7e-3,,,
13,ft_test_T12_nmos_svt_test_1,vdsat,354.3e-3,,,
13,ft_test_T12_nmos_svt_test_1,gm,16.12e-3,,,
13,ft_test_T12_nmos_svt_test_1,gds,8.022e-3,,,
13,ft_test_T12_nmos_svt_test_1,gain,2.01,,,
13,ft_test_T12_nmos_svt_test_1,ids,10.24e-3,,,
13,ft_test_T12_nmos_svt_test_1,gm_id,1.575,,,
"Parameters: VDS=600m, VGS=300m",,,,,,
14,ft_test_T12_nmos_svt_test_1,ft,127.9e9,,,
14,ft_test_T12_nmos_svt_test_1,cgg,5.071e-15,,,
14,ft_test_T12_nmos_svt_test_1,cgs,2.965e-15,,,
14,ft_test_T12_nmos_svt_test_1,cgd,1.757e-15,,,
14,ft_test_T12_nmos_svt_test_1,vth,198.7e-3,,,
14,ft_test_T12_nmos_svt_test_1,vdsat,130.7e-3,,,
14,ft_test_T12_nmos_svt_test_1,gm,9.009e-3,,,
14,ft_test_T12_nmos_svt_test_1,gds,964.2e-6,,,
14,ft_test_T12_nmos_svt_test_1,gain,9.343,,,
14,ft_test_T12_nmos_svt_test_1,ids,757.6e-6,,,
14,ft_test_T12_nmos_svt_test_1,gm_id,11.89,,,
"Parameters: VDS=600m, VGS=350m",,,,,,
15,ft_test_T12_nmos_svt_test_1,ft,168.1e9,,,
15,ft_test_T12_nmos_svt_test_1,cgg,5.505e-15,,,
15,ft_test_T12_nmos_svt_test_1,cgs,3.406e-15,,,
15,ft_test_T12_nmos_svt_test_1,cgd,1.787e-15,,,
15,ft_test_T12_nmos_svt_test_1,vth,199e-3,,,
15,ft_test_T12_nmos_svt_test_1,vdsat,139.7e-3,,,
15,ft_test_T12_nmos_svt_test_1,gm,12.34e-3,,,
15,ft_test_T12_nmos_svt_test_1,gds,1.318e-3,,,
15,ft_test_T12_nmos_svt_test_1,gain,9.362,,,
15,ft_test_T12_nmos_svt_test_1,ids,1.272e-3,,,
15,ft_test_T12_nmos_svt_test_1,gm_id,9.701,,,
"Parameters: VDS=600m, VGS=400m",,,,,,
16,ft_test_T12_nmos_svt_test_1,ft,200.9e9,,,
16,ft_test_T12_nmos_svt_test_1,cgg,5.868e-15,,,
16,ft_test_T12_nmos_svt_test_1,cgs,3.763e-15,,,
16,ft_test_T12_nmos_svt_test_1,cgd,1.823e-15,,,
16,ft_test_T12_nmos_svt_test_1,vth,199.5e-3,,,
16,ft_test_T12_nmos_svt_test_1,vdsat,151.4e-3,,,
16,ft_test_T12_nmos_svt_test_1,gm,15.25e-3,,,
16,ft_test_T12_nmos_svt_test_1,gds,1.654e-3,,,
16,ft_test_T12_nmos_svt_test_1,gain,9.22,,,
16,ft_test_T12_nmos_svt_test_1,ids,1.931e-3,,,
16,ft_test_T12_nmos_svt_test_1,gm_id,7.9,,,
"Parameters: VDS=600m, VGS=450m",,,,,,
17,ft_test_T12_nmos_svt_test_1,ft,223.9e9,,,
17,ft_test_T12_nmos_svt_test_1,cgg,6.169e-15,,,
17,ft_test_T12_nmos_svt_test_1,cgs,4.046e-15,,,
17,ft_test_T12_nmos_svt_test_1,cgd,1.866e-15,,,
17,ft_test_T12_nmos_svt_test_1,vth,200.1e-3,,,
17,ft_test_T12_nmos_svt_test_1,vdsat,165.4e-3,,,
17,ft_test_T12_nmos_svt_test_1,gm,17.51e-3,,,
17,ft_test_T12_nmos_svt_test_1,gds,1.962e-3,,,
17,ft_test_T12_nmos_svt_test_1,gain,8.926,,,
17,ft_test_T12_nmos_svt_test_1,ids,2.706e-3,,,
17,ft_test_T12_nmos_svt_test_1,gm_id,6.47,,,
"Parameters: VDS=600m, VGS=500m",,,,,,
18,ft_test_T12_nmos_svt_test_1,ft,238.8e9,,,
18,ft_test_T12_nmos_svt_test_1,cgg,6.421e-15,,,
18,ft_test_T12_nmos_svt_test_1,cgs,4.273e-15,,,
18,ft_test_T12_nmos_svt_test_1,cgd,1.912e-15,,,
18,ft_test_T12_nmos_svt_test_1,vth,200.7e-3,,,
18,ft_test_T12_nmos_svt_test_1,vdsat,181.5e-3,,,
18,ft_test_T12_nmos_svt_test_1,gm,19.06e-3,,,
18,ft_test_T12_nmos_svt_test_1,gds,2.244e-3,,,
18,ft_test_T12_nmos_svt_test_1,gain,8.493,,,
18,ft_test_T12_nmos_svt_test_1,ids,3.565e-3,,,
18,ft_test_T12_nmos_svt_test_1,gm_id,5.347,,,
"Parameters: VDS=600m, VGS=550m",,,,,,
19,ft_test_T12_nmos_svt_test_1,ft,245.7e9,,,
19,ft_test_T12_nmos_svt_test_1,cgg,6.638e-15,,,
19,ft_test_T12_nmos_svt_test_1,cgs,4.458e-15,,,
19,ft_test_T12_nmos_svt_test_1,cgd,1.961e-15,,,
19,ft_test_T12_nmos_svt_test_1,vth,201.4e-3,,,
19,ft_test_T12_nmos_svt_test_1,vdsat,199.4e-3,,,
19,ft_test_T12_nmos_svt_test_1,gm,19.99e-3,,,
19,ft_test_T12_nmos_svt_test_1,gds,2.517e-3,,,
19,ft_test_T12_nmos_svt_test_1,gain,7.943,,,
19,ft_test_T12_nmos_svt_test_1,ids,4.478e-3,,,
19,ft_test_T12_nmos_svt_test_1,gm_id,4.465,,,
"Parameters: VDS=600m, VGS=600m",,,,,,
20,ft_test_T12_nmos_svt_test_1,ft,247.2e9,,,
20,ft_test_T12_nmos_svt_test_1,cgg,6.827e-15,,,
20,ft_test_T12_nmos_svt_test_1,cgs,4.613e-15,,,
20,ft_test_T12_nmos_svt_test_1,cgd,2.013e-15,,,
20,ft_test_T12_nmos_svt_test_1,vth,202.1e-3,,,
20,ft_test_T12_nmos_svt_test_1,vdsat,218.9e-3,,,
20,ft_test_T12_nmos_svt_test_1,gm,20.43e-3,,,
20,ft_test_T12_nmos_svt_test_1,gds,2.798e-3,,,
20,ft_test_T12_nmos_svt_test_1,gain,7.3,,,
20,ft_test_T12_nmos_svt_test_1,ids,5.418e-3,,,
20,ft_test_T12_nmos_svt_test_1,gm_id,3.77,,,
"Parameters: VDS=600m, VGS=650m",,,,,,
21,ft_test_T12_nmos_svt_test_1,ft,244.8e9,,,
21,ft_test_T12_nmos_svt_test_1,cgg,6.996e-15,,,
21,ft_test_T12_nmos_svt_test_1,cgs,4.743e-15,,,
21,ft_test_T12_nmos_svt_test_1,cgd,2.066e-15,,,
21,ft_test_T12_nmos_svt_test_1,vth,202.8e-3,,,
21,ft_test_T12_nmos_svt_test_1,vdsat,239.6e-3,,,
21,ft_test_T12_nmos_svt_test_1,gm,20.49e-3,,,
21,ft_test_T12_nmos_svt_test_1,gds,3.108e-3,,,
21,ft_test_T12_nmos_svt_test_1,gain,6.592,,,
21,ft_test_T12_nmos_svt_test_1,ids,6.367e-3,,,
21,ft_test_T12_nmos_svt_test_1,gm_id,3.218,,,
"Parameters: VDS=600m, VGS=700m",,,,,,
22,ft_test_T12_nmos_svt_test_1,ft,239.6e9,,,
22,ft_test_T12_nmos_svt_test_1,cgg,7.151e-15,,,
22,ft_test_T12_nmos_svt_test_1,cgs,4.855e-15,,,
22,ft_test_T12_nmos_svt_test_1,cgd,2.123e-15,,,
22,ft_test_T12_nmos_svt_test_1,vth,203.5e-3,,,
22,ft_test_T12_nmos_svt_test_1,vdsat,261.5e-3,,,
22,ft_test_T12_nmos_svt_test_1,gm,20.28e-3,,,
22,ft_test_T12_nmos_svt_test_1,gds,3.468e-3,,,
22,ft_test_T12_nmos_svt_test_1,gain,5.849,,,
22,ft_test_T12_nmos_svt_test_1,ids,7.311e-3,,,
22,ft_test_T12_nmos_svt_test_1,gm_id,2.774,,,
"Parameters: VDS=600m, VGS=750m",,,,,,
23,ft_test_T12_nmos_svt_test_1,ft,232.2e9,,,
23,ft_test_T12_nmos_svt_test_1,cgg,7.297e-15,,,
23,ft_test_T12_nmos_svt_test_1,cgs,4.949e-15,,,
23,ft_test_T12_nmos_svt_test_1,cgd,2.188e-15,,,
23,ft_test_T12_nmos_svt_test_1,vth,204.2e-3,,,
23,ft_test_T12_nmos_svt_test_1,vdsat,284.2e-3,,,
23,ft_test_T12_nmos_svt_test_1,gm,19.88e-3,,,
23,ft_test_T12_nmos_svt_test_1,gds,3.898e-3,,,
23,ft_test_T12_nmos_svt_test_1,gain,5.1,,,
23,ft_test_T12_nmos_svt_test_1,ids,8.239e-3,,,
23,ft_test_T12_nmos_svt_test_1,gm_id,2.413,,,
"Parameters: VDS=600m, VGS=800m",,,,,,
24,ft_test_T12_nmos_svt_test_1,ft,222.8e9,,,
24,ft_test_T12_nmos_svt_test_1,cgg,7.439e-15,,,
24,ft_test_T12_nmos_svt_test_1,cgs,5.028e-15,,,
24,ft_test_T12_nmos_svt_test_1,cgd,2.264e-15,,,
24,ft_test_T12_nmos_svt_test_1,vth,204.8e-3,,,
24,ft_test_T12_nmos_svt_test_1,vdsat,307.7e-3,,,
24,ft_test_T12_nmos_svt_test_1,gm,19.34e-3,,,
24,ft_test_T12_nmos_svt_test_1,gds,4.419e-3,,,
24,ft_test_T12_nmos_svt_test_1,gain,4.375,,,
24,ft_test_T12_nmos_svt_test_1,ids,9.144e-3,,,
24,ft_test_T12_nmos_svt_test_1,gm_id,2.115,,,
"Parameters: VDS=600m, VGS=850m",,,,,,
25,ft_test_T12_nmos_svt_test_1,ft,212.7e9,,,
25,ft_test_T12_nmos_svt_test_1,cgg,7.579e-15,,,
25,ft_test_T12_nmos_svt_test_1,cgs,5.089e-15,,,
25,ft_test_T12_nmos_svt_test_1,cgd,2.355e-15,,,
25,ft_test_T12_nmos_svt_test_1,vth,205.5e-3,,,
25,ft_test_T12_nmos_svt_test_1,vdsat,331.8e-3,,,
25,ft_test_T12_nmos_svt_test_1,gm,18.68e-3,,,
25,ft_test_T12_nmos_svt_test_1,gds,5.047e-3,,,
25,ft_test_T12_nmos_svt_test_1,gain,3.701,,,
25,ft_test_T12_nmos_svt_test_1,ids,10.02e-3,,,
25,ft_test_T12_nmos_svt_test_1,gm_id,1.864,,,
"Parameters: VDS=600m, VGS=900m",,,,,,
26,ft_test_T12_nmos_svt_test_1,ft,202.3e9,,,
26,ft_test_T12_nmos_svt_test_1,cgg,7.718e-15,,,
26,ft_test_T12_nmos_svt_test_1,cgs,5.132e-15,,,
26,ft_test_T12_nmos_svt_test_1,cgd,2.463e-15,,,
26,ft_test_T12_nmos_svt_test_1,vth,206.1e-3,,,
26,ft_test_T12_nmos_svt_test_1,vdsat,356.4e-3,,,
26,ft_test_T12_nmos_svt_test_1,gm,17.94e-3,,,
26,ft_test_T12_nmos_svt_test_1,gds,5.787e-3,,,
26,ft_test_T12_nmos_svt_test_1,gain,3.099,,,
26,ft_test_T12_nmos_svt_test_1,ids,10.86e-3,,,
26,ft_test_T12_nmos_svt_test_1,gm_id,1.652,,,
"Parameters: VDS=700m, VGS=300m",,,,,,
27,ft_test_T12_nmos_svt_test_1,ft,137.8e9,,,
27,ft_test_T12_nmos_svt_test_1,cgg,5.022e-15,,,
27,ft_test_T12_nmos_svt_test_1,cgs,2.946e-15,,,
27,ft_test_T12_nmos_svt_test_1,cgd,1.724e-15,,,
27,ft_test_T12_nmos_svt_test_1,vth,189.7e-3,,,
27,ft_test_T12_nmos_svt_test_1,vdsat,132.9e-3,,,
27,ft_test_T12_nmos_svt_test_1,gm,9.704e-3,,,
27,ft_test_T12_nmos_svt_test_1,gds,1.013e-3,,,
27,ft_test_T12_nmos_svt_test_1,gain,9.582,,,
27,ft_test_T12_nmos_svt_test_1,ids,853.2e-6,,,
27,ft_test_T12_nmos_svt_test_1,gm_id,11.37,,,
"Parameters: VDS=700m, VGS=350m",,,,,,
28,ft_test_T12_nmos_svt_test_1,ft,177.7e9,,,
28,ft_test_T12_nmos_svt_test_1,cgg,5.442e-15,,,
28,ft_test_T12_nmos_svt_test_1,cgs,3.379e-15,,,
28,ft_test_T12_nmos_svt_test_1,cgd,1.748e-15,,,
28,ft_test_T12_nmos_svt_test_1,vth,190.1e-3,,,
28,ft_test_T12_nmos_svt_test_1,vdsat,142.2e-3,,,
28,ft_test_T12_nmos_svt_test_1,gm,13.01e-3,,,
28,ft_test_T12_nmos_svt_test_1,gds,1.352e-3,,,
28,ft_test_T12_nmos_svt_test_1,gain,9.628,,,
28,ft_test_T12_nmos_svt_test_1,ids,1.4e-3,,,
28,ft_test_T12_nmos_svt_test_1,gm_id,9.299,,,
"Parameters: VDS=700m, VGS=400m",,,,,,
29,ft_test_T12_nmos_svt_test_1,ft,209.6e9,,,
29,ft_test_T12_nmos_svt_test_1,cgg,5.794e-15,,,
29,ft_test_T12_nmos_svt_test_1,cgs,3.73e-15,,,
29,ft_test_T12_nmos_svt_test_1,cgd,1.778e-15,,,
29,ft_test_T12_nmos_svt_test_1,vth,190.6e-3,,,
29,ft_test_T12_nmos_svt_test_1,vdsat,154e-3,,,
29,ft_test_T12_nmos_svt_test_1,gm,15.87e-3,,,
29,ft_test_T12_nmos_svt_test_1,gds,1.665e-3,,,
29,ft_test_T12_nmos_svt_test_1,gain,9.533,,,
29,ft_test_T12_nmos_svt_test_1,ids,2.088e-3,,,
29,ft_test_T12_nmos_svt_test_1,gm_id,7.6,,,
"Parameters: VDS=700m, VGS=450m",,,,,,
30,ft_test_T12_nmos_svt_test_1,ft,232.4e9,,,
30,ft_test_T12_nmos_svt_test_1,cgg,6.084e-15,,,
30,ft_test_T12_nmos_svt_test_1,cgs,4.009e-15,,,
30,ft_test_T12_nmos_svt_test_1,cgd,1.814e-15,,,
30,ft_test_T12_nmos_svt_test_1,vth,191.2e-3,,,
30,ft_test_T12_nmos_svt_test_1,vdsat,168.1e-3,,,
30,ft_test_T12_nmos_svt_test_1,gm,18.06e-3,,,
30,ft_test_T12_nmos_svt_test_1,gds,1.941e-3,,,
30,ft_test_T12_nmos_svt_test_1,gain,9.304,,,
30,ft_test_T12_nmos_svt_test_1,ids,2.889e-3,,,
30,ft_test_T12_nmos_svt_test_1,gm_id,6.25,,,
"Parameters: VDS=700m, VGS=500m",,,,,,
31,ft_test_T12_nmos_svt_test_1,ft,246.2e9,,,
31,ft_test_T12_nmos_svt_test_1,cgg,6.329e-15,,,
31,ft_test_T12_nmos_svt_test_1,cgs,4.233e-15,,,
31,ft_test_T12_nmos_svt_test_1,cgd,1.855e-15,,,
31,ft_test_T12_nmos_svt_test_1,vth,191.8e-3,,,
31,ft_test_T12_nmos_svt_test_1,vdsat,184.3e-3,,,
31,ft_test_T12_nmos_svt_test_1,gm,19.56e-3,,,
31,ft_test_T12_nmos_svt_test_1,gds,2.185e-3,,,
31,ft_test_T12_nmos_svt_test_1,gain,8.955,,,
31,ft_test_T12_nmos_svt_test_1,ids,3.772e-3,,,
31,ft_test_T12_nmos_svt_test_1,gm_id,5.187,,,
"Parameters: VDS=700m, VGS=550m",,,,,,
32,ft_test_T12_nmos_svt_test_1,ft,252.8e9,,,
32,ft_test_T12_nmos_svt_test_1,cgg,6.539e-15,,,
32,ft_test_T12_nmos_svt_test_1,cgs,4.416e-15,,,
32,ft_test_T12_nmos_svt_test_1,cgd,1.901e-15,,,
32,ft_test_T12_nmos_svt_test_1,vth,192.5e-3,,,
32,ft_test_T12_nmos_svt_test_1,vdsat,202.2e-3,,,
32,ft_test_T12_nmos_svt_test_1,gm,20.48e-3,,,
32,ft_test_T12_nmos_svt_test_1,gds,2.409e-3,,,
32,ft_test_T12_nmos_svt_test_1,gain,8.503,,,
32,ft_test_T12_nmos_svt_test_1,ids,4.706e-3,,,
32,ft_test_T12_nmos_svt_test_1,gm_id,4.352,,,
"Parameters: VDS=700m, VGS=600m",,,,,,
33,ft_test_T12_nmos_svt_test_1,ft,254.4e9,,,
33,ft_test_T12_nmos_svt_test_1,cgg,6.725e-15,,,
33,ft_test_T12_nmos_svt_test_1,cgs,4.568e-15,,,
33,ft_test_T12_nmos_svt_test_1,cgd,1.95e-15,,,
33,ft_test_T12_nmos_svt_test_1,vth,193.2e-3,,,
33,ft_test_T12_nmos_svt_test_1,vdsat,221.7e-3,,,
33,ft_test_T12_nmos_svt_test_1,gm,20.93e-3,,,
33,ft_test_T12_nmos_svt_test_1,gds,2.627e-3,,,
33,ft_test_T12_nmos_svt_test_1,gain,7.968,,,
33,ft_test_T12_nmos_svt_test_1,ids,5.669e-3,,,
33,ft_test_T12_nmos_svt_test_1,gm_id,3.692,,,
"Parameters: VDS=700m, VGS=650m",,,,,,
34,ft_test_T12_nmos_svt_test_1,ft,252.7e9,,,
34,ft_test_T12_nmos_svt_test_1,cgg,6.891e-15,,,
34,ft_test_T12_nmos_svt_test_1,cgs,4.697e-15,,,
34,ft_test_T12_nmos_svt_test_1,cgd,2.001e-15,,,
34,ft_test_T12_nmos_svt_test_1,vth,194e-3,,,
34,ft_test_T12_nmos_svt_test_1,vdsat,242.4e-3,,,
34,ft_test_T12_nmos_svt_test_1,gm,21.04e-3,,,
34,ft_test_T12_nmos_svt_test_1,gds,2.853e-3,,,
34,ft_test_T12_nmos_svt_test_1,gain,7.373,,,
34,ft_test_T12_nmos_svt_test_1,ids,6.642e-3,,,
34,ft_test_T12_nmos_svt_test_1,gm_id,3.168,,,
"Parameters: VDS=700m, VGS=700m",,,,,,
35,ft_test_T12_nmos_svt_test_1,ft,248.7e9,,,
35,ft_test_T12_nmos_svt_test_1,cgg,7.041e-15,,,
35,ft_test_T12_nmos_svt_test_1,cgs,4.807e-15,,,
35,ft_test_T12_nmos_svt_test_1,cgd,2.054e-15,,,
35,ft_test_T12_nmos_svt_test_1,vth,194.7e-3,,,
35,ft_test_T12_nmos_svt_test_1,vdsat,264.2e-3,,,
35,ft_test_T12_nmos_svt_test_1,gm,20.91e-3,,,
35,ft_test_T12_nmos_svt_test_1,gds,3.103e-3,,,
35,ft_test_T12_nmos_svt_test_1,gain,6.738,,,
