Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
12,ft_test_T12_nmos_svt_test_1,cgs,1.685e-15,,,
12,ft_test_T12_nmos_svt_test_1,cgd,1.144e-15,,,
12,ft_test_T12_nmos_svt_test_1,vth,416.3e-3,,,
12,ft_test_T12_nmos_svt_test_1,vdsat,88.23e-3,,,
12,ft_test_T12_nmos_svt_test_1,gm,664.2e-6,,,
12,ft_test_T12_nmos_svt_test_1,gds,13.79e-6,,,
12,ft_test_T12_nmos_svt_test_1,gain,48.15,,,
12,ft_test_T12_nmos_svt_test_1,ids,22.53e-6,,,
12,ft_test_T12_nmos_svt_test_1,gm_id,29.48,,,
"Parameters: VDS=600m, VGS=350m",,,,,,
13,ft_test_T12_nmos_svt_test_1,ft,41.57e9,,,
13,ft_test_T12_nmos_svt_test_1,cgg,3.382e-15,,,
13,ft_test_T12_nmos_svt_test_1,cgs,2.116e-15,,,
13,ft_test_T12_nmos_svt_test_1,cgd,1.158e-15,,,
13,ft_test_T12_nmos_svt_test_1,vth,416.2e-3,,,
13,ft_test_T12_nmos_svt_test_1,vdsat,94.63e-3,,,
13,ft_test_T12_nmos_svt_test_1,gm,2.334e-3,,,
13,ft_test_T12_nmos_svt_test_1,gds,45.89e-6,,,
13,ft_test_T12_nmos_svt_test_1,gain,50.86,,,
13,ft_test_T12_nmos_svt_test_1,ids,90.34e-6,,,
13,ft_test_T12_nmos_svt_test_1,gm_id,25.84,,,
"Parameters: VDS=600m, VGS=400m",,,,,,
14,ft_test_T12_nmos_svt_test_1,ft,97.76e9,,,
14,ft_test_T12_nmos_svt_test_1,cgg,3.954e-15,,,
14,ft_test_T12_nmos_svt_test_1,cgs,2.672e-15,,,
14,ft_test_T12_nmos_svt_test_1,cgd,1.174e-15,,,
14,ft_test_T12_nmos_svt_test_1,vth,416.1e-3,,,
14,ft_test_T12_nmos_svt_test_1,vdsat,105.6e-3,,,
14,ft_test_T12_nmos_svt_test_1,gm,5.845e-3,,,
14,ft_test_T12_nmos_svt_test_1,gds,116.9e-6,,,
14,ft_test_T12_nmos_svt_test_1,gain,49.99,,,
14,ft_test_T12_nmos_svt_test_1,ids,285e-6,,,
14,ft_test_T12_nmos_svt_test_1,gm_id,20.51,,,
"Parameters: VDS=600m, VGS=450m",,,,,,
15,ft_test_T12_nmos_svt_test_1,ft,168.8e9,,,
15,ft_test_T12_nmos_svt_test_1,cgg,4.499e-15,,,
15,ft_test_T12_nmos_svt_test_1,cgs,3.195e-15,,,
15,ft_test_T12_nmos_svt_test_1,cgd,1.196e-15,,,
15,ft_test_T12_nmos_svt_test_1,vth,415.8e-3,,,
15,ft_test_T12_nmos_svt_test_1,vdsat,117.9e-3,,,
15,ft_test_T12_nmos_svt_test_1,gm,10.59e-3,,,
15,ft_test_T12_nmos_svt_test_1,gds,233e-6,,,
15,ft_test_T12_nmos_svt_test_1,gain,45.47,,,
15,ft_test_T12_nmos_svt_test_1,ids,682e-6,,,
15,ft_test_T12_nmos_svt_test_1,gm_id,15.53,,,
"Parameters: VDS=600m, VGS=500m",,,,,,
16,ft_test_T12_nmos_svt_test_1,ft,228.3e9,,,
16,ft_test_T12_nmos_svt_test_1,cgg,4.993e-15,,,
16,ft_test_T12_nmos_svt_test_1,cgs,3.663e-15,,,
16,ft_test_T12_nmos_svt_test_1,cgd,1.222e-15,,,
16,ft_test_T12_nmos_svt_test_1,vth,415.4e-3,,,
16,ft_test_T12_nmos_svt_test_1,vdsat,129.5e-3,,,
16,ft_test_T12_nmos_svt_test_1,gm,15.02e-3,,,
16,ft_test_T12_nmos_svt_test_1,gds,384.9e-6,,,
16,ft_test_T12_nmos_svt_test_1,gain,39.02,,,
16,ft_test_T12_nmos_svt_test_1,ids,1.295e-3,,,
16,ft_test_T12_nmos_svt_test_1,gm_id,11.6,,,
"Parameters: VDS=600m, VGS=550m",,,,,,
17,ft_test_T12_nmos_svt_test_1,ft,262e9,,,
17,ft_test_T12_nmos_svt_test_1,cgg,5.412e-15,,,
17,ft_test_T12_nmos_svt_test_1,cgs,4.052e-15,,,
17,ft_test_T12_nmos_svt_test_1,cgd,1.251e-15,,,
17,ft_test_T12_nmos_svt_test_1,vth,414.8e-3,,,
17,ft_test_T12_nmos_svt_test_1,vdsat,140e-3,,,
17,ft_test_T12_nmos_svt_test_1,gm,17.92e-3,,,
17,ft_test_T12_nmos_svt_test_1,gds,553.5e-6,,,
17,ft_test_T12_nmos_svt_test_1,gain,32.38,,,
17,ft_test_T12_nmos_svt_test_1,ids,2.067e-3,,,
17,ft_test_T12_nmos_svt_test_1,gm_id,8.671,,,
"Parameters: VDS=600m, VGS=600m",,,,,,
18,ft_test_T12_nmos_svt_test_1,ft,280.1e9,,,
18,ft_test_T12_nmos_svt_test_1,cgg,5.752e-15,,,
18,ft_test_T12_nmos_svt_test_1,cgs,4.358e-15,,,
18,ft_test_T12_nmos_svt_test_1,cgd,1.286e-15,,,
18,ft_test_T12_nmos_svt_test_1,vth,414.2e-3,,,
18,ft_test_T12_nmos_svt_test_1,vdsat,149.9e-3,,,
18,ft_test_T12_nmos_svt_test_1,gm,19.7e-3,,,
18,ft_test_T12_nmos_svt_test_1,gds,737.3e-6,,,
18,ft_test_T12_nmos_svt_test_1,gain,26.72,,,
18,ft_test_T12_nmos_svt_test_1,ids,2.93e-3,,,
18,ft_test_T12_nmos_svt_test_1,gm_id,6.723,,,
"Parameters: VDS=600m, VGS=650m",,,,,,
19,ft_test_T12_nmos_svt_test_1,ft,289.5e9,,,
19,ft_test_T12_nmos_svt_test_1,cgg,6.028e-15,,,
19,ft_test_T12_nmos_svt_test_1,cgs,4.595e-15,,,
19,ft_test_T12_nmos_svt_test_1,cgd,1.325e-15,,,
19,ft_test_T12_nmos_svt_test_1,vth,413.5e-3,,,
19,ft_test_T12_nmos_svt_test_1,vdsat,159.5e-3,,,
19,ft_test_T12_nmos_svt_test_1,gm,20.89e-3,,,
19,ft_test_T12_nmos_svt_test_1,gds,946.4e-6,,,
19,ft_test_T12_nmos_svt_test_1,gain,22.08,,,
19,ft_test_T12_nmos_svt_test_1,ids,3.845e-3,,,
19,ft_test_T12_nmos_svt_test_1,gm_id,5.433,,,
"Parameters: VDS=600m, VGS=700m",,,,,,
20,ft_test_T12_nmos_svt_test_1,ft,293.8e9,,,
20,ft_test_T12_nmos_svt_test_1,cgg,6.264e-15,,,
20,ft_test_T12_nmos_svt_test_1,cgs,4.784e-15,,,
20,ft_test_T12_nmos_svt_test_1,cgd,1.371e-15,,,
20,ft_test_T12_nmos_svt_test_1,vth,412.8e-3,,,
20,ft_test_T12_nmos_svt_test_1,vdsat,168.9e-3,,,
20,ft_test_T12_nmos_svt_test_1,gm,21.68e-3,,,
20,ft_test_T12_nmos_svt_test_1,gds,1.188e-3,,,
20,ft_test_T12_nmos_svt_test_1,gain,18.26,,,
20,ft_test_T12_nmos_svt_test_1,ids,4.792e-3,,,
20,ft_test_T12_nmos_svt_test_1,gm_id,4.525,,,
"Parameters: VDS=600m, VGS=750m",,,,,,
21,ft_test_T12_nmos_svt_test_1,ft,294.2e9,,,
21,ft_test_T12_nmos_svt_test_1,cgg,6.473e-15,,,
21,ft_test_T12_nmos_svt_test_1,cgs,4.941e-15,,,
21,ft_test_T12_nmos_svt_test_1,cgd,1.423e-15,,,
21,ft_test_T12_nmos_svt_test_1,vth,412.1e-3,,,
21,ft_test_T12_nmos_svt_test_1,vdsat,178.4e-3,,,
21,ft_test_T12_nmos_svt_test_1,gm,22.13e-3,,,
21,ft_test_T12_nmos_svt_test_1,gds,1.465e-3,,,
21,ft_test_T12_nmos_svt_test_1,gain,15.11,,,
21,ft_test_T12_nmos_svt_test_1,ids,5.752e-3,,,
21,ft_test_T12_nmos_svt_test_1,gm_id,3.848,,,
"Parameters: VDS=600m, VGS=800m",,,,,,
22,ft_test_T12_nmos_svt_test_1,ft,291.4e9,,,
22,ft_test_T12_nmos_svt_test_1,cgg,6.666e-15,,,
22,ft_test_T12_nmos_svt_test_1,cgs,5.074e-15,,,
22,ft_test_T12_nmos_svt_test_1,cgd,1.484e-15,,,
22,ft_test_T12_nmos_svt_test_1,vth,411.4e-3,,,
22,ft_test_T12_nmos_svt_test_1,vdsat,188.2e-3,,,
22,ft_test_T12_nmos_svt_test_1,gm,22.29e-3,,,
22,ft_test_T12_nmos_svt_test_1,gds,1.783e-3,,,
22,ft_test_T12_nmos_svt_test_1,gain,12.51,,,
22,ft_test_T12_nmos_svt_test_1,ids,6.712e-3,,,
22,ft_test_T12_nmos_svt_test_1,gm_id,3.321,,,
"Parameters: VDS=700m, VGS=300m",,,,,,
23,ft_test_T12_nmos_svt_test_1,ft,13.14e9,,,
23,ft_test_T12_nmos_svt_test_1,cgg,2.913e-15,,,
23,ft_test_T12_nmos_svt_test_1,cgs,1.69e-15,,,
23,ft_test_T12_nmos_svt_test_1,cgd,1.115e-15,,,
23,ft_test_T12_nmos_svt_test_1,vth,415e-3,,,
23,ft_test_T12_nmos_svt_test_1,vdsat,88.34e-3,,,
23,ft_test_T12_nmos_svt_test_1,gm,701.1e-6,,,
23,ft_test_T12_nmos_svt_test_1,gds,14.08e-6,,,
23,ft_test_T12_nmos_svt_test_1,gain,49.81,,,
23,ft_test_T12_nmos_svt_test_1,ids,23.94e-6,,,
23,ft_test_T12_nmos_svt_test_1,gm_id,29.29,,,
"Parameters: VDS=700m, VGS=350m",,,,,,
24,ft_test_T12_nmos_svt_test_1,ft,43.3e9,,,
24,ft_test_T12_nmos_svt_test_1,cgg,3.357e-15,,,
24,ft_test_T12_nmos_svt_test_1,cgs,2.123e-15,,,
24,ft_test_T12_nmos_svt_test_1,cgd,1.126e-15,,,
24,ft_test_T12_nmos_svt_test_1,vth,414.9e-3,,,
24,ft_test_T12_nmos_svt_test_1,vdsat,94.89e-3,,,
24,ft_test_T12_nmos_svt_test_1,gm,2.434e-3,,,
24,ft_test_T12_nmos_svt_test_1,gds,45.97e-6,,,
24,ft_test_T12_nmos_svt_test_1,gain,52.94,,,
24,ft_test_T12_nmos_svt_test_1,ids,95.03e-6,,,
24,ft_test_T12_nmos_svt_test_1,gm_id,25.61,,,
"Parameters: VDS=700m, VGS=400m",,,,,,
25,ft_test_T12_nmos_svt_test_1,ft,101.5e9,,,
25,ft_test_T12_nmos_svt_test_1,cgg,3.922e-15,,,
25,ft_test_T12_nmos_svt_test_1,cgs,2.675e-15,,,
25,ft_test_T12_nmos_svt_test_1,cgd,1.139e-15,,,
25,ft_test_T12_nmos_svt_test_1,vth,414.8e-3,,,
25,ft_test_T12_nmos_svt_test_1,vdsat,106e-3,,,
25,ft_test_T12_nmos_svt_test_1,gm,6.035e-3,,,
25,ft_test_T12_nmos_svt_test_1,gds,114.5e-6,,,
25,ft_test_T12_nmos_svt_test_1,gain,52.71,,,
25,ft_test_T12_nmos_svt_test_1,ids,297.2e-6,,,
25,ft_test_T12_nmos_svt_test_1,gm_id,20.31,,,
"Parameters: VDS=700m, VGS=450m",,,,,,
26,ft_test_T12_nmos_svt_test_1,ft,173.5e9,,,
26,ft_test_T12_nmos_svt_test_1,cgg,4.46e-15,,,
26,ft_test_T12_nmos_svt_test_1,cgs,3.196e-15,,,
26,ft_test_T12_nmos_svt_test_1,cgd,1.156e-15,,,
26,ft_test_T12_nmos_svt_test_1,vth,414.4e-3,,,
26,ft_test_T12_nmos_svt_test_1,vdsat,118.5e-3,,,
26,ft_test_T12_nmos_svt_test_1,gm,10.86e-3,,,
26,ft_test_T12_nmos_svt_test_1,gds,222.1e-6,,,
26,ft_test_T12_nmos_svt_test_1,gain,48.91,,,
26,ft_test_T12_nmos_svt_test_1,ids,706.4e-6,,,
26,ft_test_T12_nmos_svt_test_1,gm_id,15.38,,,
"Parameters: VDS=700m, VGS=500m",,,,,,
27,ft_test_T12_nmos_svt_test_1,ft,233.7e9,,,
27,ft_test_T12_nmos_svt_test_1,cgg,4.948e-15,,,
27,ft_test_T12_nmos_svt_test_1,cgs,3.664e-15,,,
27,ft_test_T12_nmos_svt_test_1,cgd,1.176e-15,,,
27,ft_test_T12_nmos_svt_test_1,vth,413.9e-3,,,
27,ft_test_T12_nmos_svt_test_1,vdsat,130.1e-3,,,
27,ft_test_T12_nmos_svt_test_1,gm,15.31e-3,,,
27,ft_test_T12_nmos_svt_test_1,gds,355.5e-6,,,
27,ft_test_T12_nmos_svt_test_1,gain,43.06,,,
27,ft_test_T12_nmos_svt_test_1,ids,1.335e-3,,,
27,ft_test_T12_nmos_svt_test_1,gm_id,11.47,,,
"Parameters: VDS=700m, VGS=550m",,,,,,
28,ft_test_T12_nmos_svt_test_1,ft,267.5e9,,,
28,ft_test_T12_nmos_svt_test_1,cgg,5.36e-15,,,
28,ft_test_T12_nmos_svt_test_1,cgs,4.053e-15,,,
28,ft_test_T12_nmos_svt_test_1,cgd,1.199e-15,,,
28,ft_test_T12_nmos_svt_test_1,vth,413.2e-3,,,
28,ft_test_T12_nmos_svt_test_1,vdsat,140.9e-3,,,
28,ft_test_T12_nmos_svt_test_1,gm,18.2e-3,,,
28,ft_test_T12_nmos_svt_test_1,gds,496.1e-6,,,
28,ft_test_T12_nmos_svt_test_1,gain,36.68,,,
28,ft_test_T12_nmos_svt_test_1,ids,2.122e-3,,,
28,ft_test_T12_nmos_svt_test_1,gm_id,8.573,,,
"Parameters: VDS=700m, VGS=600m",,,,,,
29,ft_test_T12_nmos_svt_test_1,ft,285.1e9,,,
29,ft_test_T12_nmos_svt_test_1,cgg,5.691e-15,,,
29,ft_test_T12_nmos_svt_test_1,cgs,4.357e-15,,,
29,ft_test_T12_nmos_svt_test_1,cgd,1.225e-15,,,
29,ft_test_T12_nmos_svt_test_1,vth,412.5e-3,,,
29,ft_test_T12_nmos_svt_test_1,vdsat,151.1e-3,,,
29,ft_test_T12_nmos_svt_test_1,gm,19.96e-3,,,
29,ft_test_T12_nmos_svt_test_1,gds,643.8e-6,,,
29,ft_test_T12_nmos_svt_test_1,gain,31,,,
29,ft_test_T12_nmos_svt_test_1,ids,3e-3,,,
29,ft_test_T12_nmos_svt_test_1,gm_id,6.653,,,
"Parameters: VDS=700m, VGS=650m",,,,,,
30,ft_test_T12_nmos_svt_test_1,ft,294.5e9,,,
30,ft_test_T12_nmos_svt_test_1,cgg,5.957e-15,,,
30,ft_test_T12_nmos_svt_test_1,cgs,4.594e-15,,,
30,ft_test_T12_nmos_svt_test_1,cgd,1.255e-15,,,
30,ft_test_T12_nmos_svt_test_1,vth,411.6e-3,,,
30,ft_test_T12_nmos_svt_test_1,vdsat,161e-3,,,
30,ft_test_T12_nmos_svt_test_1,gm,21.15e-3,,,
30,ft_test_T12_nmos_svt_test_1,gds,806.9e-6,,,
30,ft_test_T12_nmos_svt_test_1,gain,26.21,,,
30,ft_test_T12_nmos_svt_test_1,ids,3.93e-3,,,
30,ft_test_T12_nmos_svt_test_1,gm_id,5.381,,,
"Parameters: VDS=700m, VGS=700m",,,,,,
31,ft_test_T12_nmos_svt_test_1,ft,298.9e9,,,
31,ft_test_T12_nmos_svt_test_1,cgg,6.18e-15,,,
31,ft_test_T12_nmos_svt_test_1,cgs,4.782e-15,,,
31,ft_test_T12_nmos_svt_test_1,cgd,1.29e-15,,,
31,ft_test_T12_nmos_svt_test_1,vth,410.8e-3,,,
31,ft_test_T12_nmos_svt_test_1,vdsat,170.9e-3,,,
31,ft_test_T12_nmos_svt_test_1,gm,21.93e-3,,,
31,ft_test_T12_nmos_svt_test_1,gds,989.5e-6,,,
31,ft_test_T12_nmos_svt_test_1,gain,22.16,,,
31,ft_test_T12_nmos_svt_test_1,ids,4.889e-3,,,
31,ft_test_T12_nmos_svt_test_1,gm_id,4.484,,,
"Parameters: VDS=700m, VGS=750m",,,,,,
32,ft_test_T12_nmos_svt_test_1,ft,299.6e9,,,
32,ft_test_T12_nmos_svt_test_1,cgg,6.376e-15,,,
32,ft_test_T12_nmos_svt_test_1,cgs,4.937e-15,,,
32,ft_test_T12_nmos_svt_test_1,cgd,1.33e-15,,,
32,ft_test_T12_nmos_svt_test_1,vth,409.9e-3,,,
32,ft_test_T12_nmos_svt_test_1,vdsat,181e-3,,,
32,ft_test_T12_nmos_svt_test_1,gm,22.36e-3,,,
32,ft_test_T12_nmos_svt_test_1,gds,1.194e-3,,,
32,ft_test_T12_nmos_svt_test_1,gain,18.73,,,
32,ft_test_T12_nmos_svt_test_1,ids,5.861e-3,,,
32,ft_test_T12_nmos_svt_test_1,gm_id,3.815,,,
"Parameters: VDS=700m, VGS=800m",,,,,,
33,ft_test_T12_nmos_svt_test_1,ft,297.2e9,,,
33,ft_test_T12_nmos_svt_test_1,cgg,6.555e-15,,,
33,ft_test_T12_nmos_svt_test_1,cgs,5.069e-15,,,
33,ft_test_T12_nmos_svt_test_1,cgd,1.377e-15,,,
33,ft_test_T12_nmos_svt_test_1,vth,409e-3,,,
33,ft_test_T12_nmos_svt_test_1,vdsat,191.3e-3,,,
33,ft_test_T12_nmos_svt_test_1,gm,22.51e-3,,,
33,ft_test_T12_nmos_svt_test_1,gds,1.422e-3,,,
33,ft_test_T12_nmos_svt_test_1,gain,15.83,,,
33,ft_test_T12_nmos_svt_test_1,ids,6.832e-3,,,
33,ft_test_T12_nmos_svt_test_1,gm_id,3.295,,,

