Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
8,ft_test_T12_pmos_svt_test_1,gm,21.41e-3,,,
8,ft_test_T12_pmos_svt_test_1,gds,1.698e-3,,,
8,ft_test_T12_pmos_svt_test_1,gain,12.61,,,
8,ft_test_T12_pmos_svt_test_1,ids,3.625e-3,,,
8,ft_test_T12_pmos_svt_test_1,gm_id,5.905,,,
"Parameters: VDS=500m, VGS=700m",,,,,,
9,ft_test_T12_pmos_svt_test_1,ft,256.6e9,,,
9,ft_test_T12_pmos_svt_test_1,cgg,6.397e-15,,,
9,ft_test_T12_pmos_svt_test_1,cgs,4.499e-15,,,
9,ft_test_T12_pmos_svt_test_1,cgd,1.825e-15,,,
9,ft_test_T12_pmos_svt_test_1,vth,407.9e-3,,,
9,ft_test_T12_pmos_svt_test_1,vdsat,237.1e-3,,,
9,ft_test_T12_pmos_svt_test_1,gm,22.43e-3,,,
9,ft_test_T12_pmos_svt_test_1,gds,2.159e-3,,,
9,ft_test_T12_pmos_svt_test_1,gain,10.39,,,
9,ft_test_T12_pmos_svt_test_1,ids,4.565e-3,,,
9,ft_test_T12_pmos_svt_test_1,gm_id,4.913,,,
"Parameters: VDS=500m, VGS=750m",,,,,,
10,ft_test_T12_pmos_svt_test_1,ft,254.9e9,,,
10,ft_test_T12_pmos_svt_test_1,cgg,6.659e-15,,,
10,ft_test_T12_pmos_svt_test_1,cgs,4.619e-15,,,
10,ft_test_T12_pmos_svt_test_1,cgd,1.967e-15,,,
10,ft_test_T12_pmos_svt_test_1,vth,407.2e-3,,,
10,ft_test_T12_pmos_svt_test_1,vdsat,251.7e-3,,,
10,ft_test_T12_pmos_svt_test_1,gm,22.95e-3,,,
10,ft_test_T12_pmos_svt_test_1,gds,2.753e-3,,,
10,ft_test_T12_pmos_svt_test_1,gain,8.336,,,
10,ft_test_T12_pmos_svt_test_1,ids,5.519e-3,,,
10,ft_test_T12_pmos_svt_test_1,gm_id,4.157,,,
"Parameters: VDS=500m, VGS=800m",,,,,,
11,ft_test_T12_pmos_svt_test_1,ft,248.8e9,,,
11,ft_test_T12_pmos_svt_test_1,cgg,6.917e-15,,,
11,ft_test_T12_pmos_svt_test_1,cgs,4.714e-15,,,
11,ft_test_T12_pmos_svt_test_1,cgd,2.13e-15,,,
11,ft_test_T12_pmos_svt_test_1,vth,406.4e-3,,,
11,ft_test_T12_pmos_svt_test_1,vdsat,266.4e-3,,,
11,ft_test_T12_pmos_svt_test_1,gm,23.05e-3,,,
11,ft_test_T12_pmos_svt_test_1,gds,3.512e-3,,,
11,ft_test_T12_pmos_svt_test_1,gain,6.564,,,
11,ft_test_T12_pmos_svt_test_1,ids,6.469e-3,,,
11,ft_test_T12_pmos_svt_test_1,gm_id,3.564,,,
"Parameters: VDS=600m, VGS=300m",,,,,,
12,ft_test_T12_pmos_svt_test_1,ft,13.28e9,,,
12,ft_test_T12_pmos_svt_test_1,cgg,3.364e-15,,,
12,ft_test_T12_pmos_svt_test_1,cgs,2.085e-15,,,
12,ft_test_T12_pmos_svt_test_1,cgd,1.206e-15,,,
12,ft_test_T12_pmos_svt_test_1,vth,407e-3,,,
12,ft_test_T12_pmos_svt_test_1,vdsat,108.1e-3,,,
12,ft_test_T12_pmos_svt_test_1,gm,808.2e-6,,,
12,ft_test_T12_pmos_svt_test_1,gds,42.26e-6,,,
12,ft_test_T12_pmos_svt_test_1,gain,19.12,,,
12,ft_test_T12_pmos_svt_test_1,ids,29.71e-6,,,
12,ft_test_T12_pmos_svt_test_1,gm_id,27.2,,,
"Parameters: VDS=600m, VGS=350m",,,,,,
13,ft_test_T12_pmos_svt_test_1,ft,38.94e9,,,
13,ft_test_T12_pmos_svt_test_1,cgg,3.738e-15,,,
13,ft_test_T12_pmos_svt_test_1,cgs,2.434e-15,,,
13,ft_test_T12_pmos_svt_test_1,cgd,1.231e-15,,,
13,ft_test_T12_pmos_svt_test_1,vth,407e-3,,,
13,ft_test_T12_pmos_svt_test_1,vdsat,119.7e-3,,,
13,ft_test_T12_pmos_svt_test_1,gm,2.47e-3,,,
13,ft_test_T12_pmos_svt_test_1,gds,122.6e-6,,,
13,ft_test_T12_pmos_svt_test_1,gain,20.14,,,
13,ft_test_T12_pmos_svt_test_1,ids,105.3e-6,,,
13,ft_test_T12_pmos_svt_test_1,gm_id,23.46,,,
"Parameters: VDS=600m, VGS=400m",,,,,,
14,ft_test_T12_pmos_svt_test_1,ft,83.76e9,,,
14,ft_test_T12_pmos_svt_test_1,cgg,4.165e-15,,,
14,ft_test_T12_pmos_svt_test_1,cgs,2.832e-15,,,
14,ft_test_T12_pmos_svt_test_1,cgd,1.26e-15,,,
14,ft_test_T12_pmos_svt_test_1,vth,406.8e-3,,,
14,ft_test_T12_pmos_svt_test_1,vdsat,137.5e-3,,,
14,ft_test_T12_pmos_svt_test_1,gm,5.673e-3,,,
14,ft_test_T12_pmos_svt_test_1,gds,272.4e-6,,,
14,ft_test_T12_pmos_svt_test_1,gain,20.83,,,
14,ft_test_T12_pmos_svt_test_1,ids,299.2e-6,,,
14,ft_test_T12_pmos_svt_test_1,gm_id,18.96,,,
"Parameters: VDS=600m, VGS=450m",,,,,,
15,ft_test_T12_pmos_svt_test_1,ft,141.4e9,,,
15,ft_test_T12_pmos_svt_test_1,cgg,4.593e-15,,,
15,ft_test_T12_pmos_svt_test_1,cgs,3.224e-15,,,
15,ft_test_T12_pmos_svt_test_1,cgd,1.296e-15,,,
15,ft_test_T12_pmos_svt_test_1,vth,406.5e-3,,,
15,ft_test_T12_pmos_svt_test_1,vdsat,157.1e-3,,,
15,ft_test_T12_pmos_svt_test_1,gm,10.03e-3,,,
15,ft_test_T12_pmos_svt_test_1,gds,483.6e-6,,,
15,ft_test_T12_pmos_svt_test_1,gain,20.73,,,
15,ft_test_T12_pmos_svt_test_1,ids,674.8e-6,,,
15,ft_test_T12_pmos_svt_test_1,gm_id,14.86,,,
"Parameters: VDS=600m, VGS=500m",,,,,,
16,ft_test_T12_pmos_svt_test_1,ft,192.9e9,,,
16,ft_test_T12_pmos_svt_test_1,cgg,5.006e-15,,,
16,ft_test_T12_pmos_svt_test_1,cgs,3.592e-15,,,
16,ft_test_T12_pmos_svt_test_1,cgd,1.341e-15,,,
16,ft_test_T12_pmos_svt_test_1,vth,406e-3,,,
16,ft_test_T12_pmos_svt_test_1,vdsat,175.6e-3,,,
16,ft_test_T12_pmos_svt_test_1,gm,14.44e-3,,,
16,ft_test_T12_pmos_svt_test_1,gds,725.3e-6,,,
16,ft_test_T12_pmos_svt_test_1,gain,19.9,,,
16,ft_test_T12_pmos_svt_test_1,ids,1.252e-3,,,
16,ft_test_T12_pmos_svt_test_1,gm_id,11.53,,,
"Parameters: VDS=600m, VGS=550m",,,,,,
17,ft_test_T12_pmos_svt_test_1,ft,228.4e9,,,
17,ft_test_T12_pmos_svt_test_1,cgg,5.376e-15,,,
17,ft_test_T12_pmos_svt_test_1,cgs,3.907e-15,,,
17,ft_test_T12_pmos_svt_test_1,cgd,1.397e-15,,,
17,ft_test_T12_pmos_svt_test_1,vth,405.3e-3,,,
17,ft_test_T12_pmos_svt_test_1,vdsat,192.7e-3,,,
17,ft_test_T12_pmos_svt_test_1,gm,17.87e-3,,,
17,ft_test_T12_pmos_svt_test_1,gds,963.2e-6,,,
17,ft_test_T12_pmos_svt_test_1,gain,18.55,,,
17,ft_test_T12_pmos_svt_test_1,ids,1.996e-3,,,
17,ft_test_T12_pmos_svt_test_1,gm_id,8.95,,,
"Parameters: VDS=600m, VGS=600m",,,,,,
18,ft_test_T12_pmos_svt_test_1,ft,249.1e9,,,
18,ft_test_T12_pmos_svt_test_1,cgg,5.695e-15,,,
18,ft_test_T12_pmos_svt_test_1,cgs,4.159e-15,,,
18,ft_test_T12_pmos_svt_test_1,cgd,1.463e-15,,,
18,ft_test_T12_pmos_svt_test_1,vth,404.5e-3,,,
18,ft_test_T12_pmos_svt_test_1,vdsat,208.6e-3,,,
18,ft_test_T12_pmos_svt_test_1,gm,20.25e-3,,,
18,ft_test_T12_pmos_svt_test_1,gds,1.198e-3,,,
18,ft_test_T12_pmos_svt_test_1,gain,16.9,,,
18,ft_test_T12_pmos_svt_test_1,ids,2.853e-3,,,
18,ft_test_T12_pmos_svt_test_1,gm_id,7.098,,,
"Parameters: VDS=600m, VGS=650m",,,,,,
19,ft_test_T12_pmos_svt_test_1,ft,261.9e9,,,
19,ft_test_T12_pmos_svt_test_1,cgg,5.97e-15,,,
19,ft_test_T12_pmos_svt_test_1,cgs,4.355e-15,,,
19,ft_test_T12_pmos_svt_test_1,cgd,1.542e-15,,,
19,ft_test_T12_pmos_svt_test_1,vth,403.6e-3,,,
19,ft_test_T12_pmos_svt_test_1,vdsat,223.9e-3,,,
19,ft_test_T12_pmos_svt_test_1,gm,21.9e-3,,,
19,ft_test_T12_pmos_svt_test_1,gds,1.455e-3,,,
19,ft_test_T12_pmos_svt_test_1,gain,15.05,,,
19,ft_test_T12_pmos_svt_test_1,ids,3.781e-3,,,
19,ft_test_T12_pmos_svt_test_1,gm_id,5.791,,,
"Parameters: VDS=600m, VGS=700m",,,,,,
20,ft_test_T12_pmos_svt_test_1,ft,267.9e9,,,
20,ft_test_T12_pmos_svt_test_1,cgg,6.217e-15,,,
20,ft_test_T12_pmos_svt_test_1,cgs,4.509e-15,,,
20,ft_test_T12_pmos_svt_test_1,cgd,1.635e-15,,,
20,ft_test_T12_pmos_svt_test_1,vth,402.6e-3,,,
20,ft_test_T12_pmos_svt_test_1,vdsat,238.8e-3,,,
20,ft_test_T12_pmos_svt_test_1,gm,22.96e-3,,,
20,ft_test_T12_pmos_svt_test_1,gds,1.758e-3,,,
20,ft_test_T12_pmos_svt_test_1,gain,13.06,,,
20,ft_test_T12_pmos_svt_test_1,ids,4.75e-3,,,
20,ft_test_T12_pmos_svt_test_1,gm_id,4.834,,,
"Parameters: VDS=600m, VGS=750m",,,,,,
21,ft_test_T12_pmos_svt_test_1,ft,268.4e9,,,
21,ft_test_T12_pmos_svt_test_1,cgg,6.449e-15,,,
21,ft_test_T12_pmos_svt_test_1,cgs,4.632e-15,,,
21,ft_test_T12_pmos_svt_test_1,cgd,1.745e-15,,,
21,ft_test_T12_pmos_svt_test_1,vth,401.6e-3,,,
21,ft_test_T12_pmos_svt_test_1,vdsat,253.5e-3,,,
21,ft_test_T12_pmos_svt_test_1,gm,23.55e-3,,,
21,ft_test_T12_pmos_svt_test_1,gds,2.126e-3,,,
21,ft_test_T12_pmos_svt_test_1,gain,11.08,,,
21,ft_test_T12_pmos_svt_test_1,ids,5.738e-3,,,
21,ft_test_T12_pmos_svt_test_1,gm_id,4.105,,,
"Parameters: VDS=600m, VGS=800m",,,,,,
22,ft_test_T12_pmos_svt_test_1,ft,264.2e9,,,
22,ft_test_T12_pmos_svt_test_1,cgg,6.678e-15,,,
22,ft_test_T12_pmos_svt_test_1,cgs,4.731e-15,,,
22,ft_test_T12_pmos_svt_test_1,cgd,1.875e-15,,,
22,ft_test_T12_pmos_svt_test_1,vth,400.5e-3,,,
22,ft_test_T12_pmos_svt_test_1,vdsat,268.3e-3,,,
22,ft_test_T12_pmos_svt_test_1,gm,23.75e-3,,,
22,ft_test_T12_pmos_svt_test_1,gds,2.579e-3,,,
22,ft_test_T12_pmos_svt_test_1,gain,9.211,,,
22,ft_test_T12_pmos_svt_test_1,ids,6.724e-3,,,
22,ft_test_T12_pmos_svt_test_1,gm_id,3.532,,,
"Parameters: VDS=700m, VGS=300m",,,,,,
23,ft_test_T12_pmos_svt_test_1,ft,15.1e9,,,
23,ft_test_T12_pmos_svt_test_1,cgg,3.32e-15,,,
23,ft_test_T12_pmos_svt_test_1,cgs,2.098e-15,,,
23,ft_test_T12_pmos_svt_test_1,cgd,1.149e-15,,,
23,ft_test_T12_pmos_svt_test_1,vth,403.2e-3,,,
23,ft_test_T12_pmos_svt_test_1,vdsat,108.7e-3,,,
23,ft_test_T12_pmos_svt_test_1,gm,914.4e-6,,,
23,ft_test_T12_pmos_svt_test_1,gds,47.11e-6,,,
23,ft_test_T12_pmos_svt_test_1,gain,19.41,,,
23,ft_test_T12_pmos_svt_test_1,ids,34.19e-6,,,
23,ft_test_T12_pmos_svt_test_1,gm_id,26.74,,,
"Parameters: VDS=700m, VGS=350m",,,,,,
24,ft_test_T12_pmos_svt_test_1,ft,42.62e9,,,
24,ft_test_T12_pmos_svt_test_1,cgg,3.694e-15,,,
24,ft_test_T12_pmos_svt_test_1,cgs,2.452e-15,,,
24,ft_test_T12_pmos_svt_test_1,cgd,1.169e-15,,,
24,ft_test_T12_pmos_svt_test_1,vth,403.1e-3,,,
24,ft_test_T12_pmos_svt_test_1,vdsat,120.9e-3,,,
24,ft_test_T12_pmos_svt_test_1,gm,2.706e-3,,,
24,ft_test_T12_pmos_svt_test_1,gds,132.4e-6,,,
24,ft_test_T12_pmos_svt_test_1,gain,20.44,,,
24,ft_test_T12_pmos_svt_test_1,ids,118.1e-6,,,
24,ft_test_T12_pmos_svt_test_1,gm_id,22.9,,,
"Parameters: VDS=700m, VGS=400m",,,,,,
25,ft_test_T12_pmos_svt_test_1,ft,90.11e9,,,
25,ft_test_T12_pmos_svt_test_1,cgg,4.113e-15,,,
25,ft_test_T12_pmos_svt_test_1,cgs,2.848e-15,,,
25,ft_test_T12_pmos_svt_test_1,cgd,1.192e-15,,,
25,ft_test_T12_pmos_svt_test_1,vth,402.8e-3,,,
25,ft_test_T12_pmos_svt_test_1,vdsat,139.1e-3,,,
25,ft_test_T12_pmos_svt_test_1,gm,6.055e-3,,,
25,ft_test_T12_pmos_svt_test_1,gds,285.8e-6,,,
25,ft_test_T12_pmos_svt_test_1,gain,21.19,,,
25,ft_test_T12_pmos_svt_test_1,ids,327.7e-6,,,
25,ft_test_T12_pmos_svt_test_1,gm_id,18.48,,,
"Parameters: VDS=700m, VGS=450m",,,,,,
26,ft_test_T12_pmos_svt_test_1,ft,148.4e9,,,
26,ft_test_T12_pmos_svt_test_1,cgg,4.531e-15,,,
26,ft_test_T12_pmos_svt_test_1,cgs,3.238e-15,,,
26,ft_test_T12_pmos_svt_test_1,cgd,1.221e-15,,,
26,ft_test_T12_pmos_svt_test_1,vth,402.4e-3,,,
26,ft_test_T12_pmos_svt_test_1,vdsat,158.7e-3,,,
26,ft_test_T12_pmos_svt_test_1,gm,10.51e-3,,,
26,ft_test_T12_pmos_svt_test_1,gds,494.7e-6,,,
26,ft_test_T12_pmos_svt_test_1,gain,21.24,,,
26,ft_test_T12_pmos_svt_test_1,ids,725.3e-6,,,
26,ft_test_T12_pmos_svt_test_1,gm_id,14.49,,,
"Parameters: VDS=700m, VGS=500m",,,,,,
27,ft_test_T12_pmos_svt_test_1,ft,200.1e9,,,
27,ft_test_T12_pmos_svt_test_1,cgg,4.932e-15,,,
27,ft_test_T12_pmos_svt_test_1,cgs,3.602e-15,,,
27,ft_test_T12_pmos_svt_test_1,cgd,1.257e-15,,,
27,ft_test_T12_pmos_svt_test_1,vth,401.7e-3,,,
27,ft_test_T12_pmos_svt_test_1,vdsat,177.2e-3,,,
27,ft_test_T12_pmos_svt_test_1,gm,14.92e-3,,,
27,ft_test_T12_pmos_svt_test_1,gds,722.3e-6,,,
27,ft_test_T12_pmos_svt_test_1,gain,20.65,,,
27,ft_test_T12_pmos_svt_test_1,ids,1.328e-3,,,
27,ft_test_T12_pmos_svt_test_1,gm_id,11.24,,,
"Parameters: VDS=700m, VGS=550m",,,,,,
28,ft_test_T12_pmos_svt_test_1,ft,234.9e9,,,
28,ft_test_T12_pmos_svt_test_1,cgg,5.289e-15,,,
28,ft_test_T12_pmos_svt_test_1,cgs,3.915e-15,,,
28,ft_test_T12_pmos_svt_test_1,cgd,1.301e-15,,,
28,ft_test_T12_pmos_svt_test_1,vth,400.9e-3,,,
28,ft_test_T12_pmos_svt_test_1,vdsat,194.3e-3,,,
28,ft_test_T12_pmos_svt_test_1,gm,18.28e-3,,,
28,ft_test_T12_pmos_svt_test_1,gds,932.2e-6,,,
28,ft_test_T12_pmos_svt_test_1,gain,19.61,,,
28,ft_test_T12_pmos_svt_test_1,ids,2.096e-3,,,
28,ft_test_T12_pmos_svt_test_1,gm_id,8.719,,,
"Parameters: VDS=700m, VGS=600m",,,,,,
29,ft_test_T12_pmos_svt_test_1,ft,255.2e9,,,
29,ft_test_T12_pmos_svt_test_1,cgg,5.592e-15,,,
29,ft_test_T12_pmos_svt_test_1,cgs,4.166e-15,,,
29,ft_test_T12_pmos_svt_test_1,cgd,1.354e-15,,,
29,ft_test_T12_pmos_svt_test_1,vth,399.8e-3,,,
29,ft_test_T12_pmos_svt_test_1,vdsat,210.3e-3,,,
29,ft_test_T12_pmos_svt_test_1,gm,20.61e-3,,,
29,ft_test_T12_pmos_svt_test_1,gds,1.127e-3,,,
29,ft_test_T12_pmos_svt_test_1,gain,18.29,,,
29,ft_test_T12_pmos_svt_test_1,ids,2.975e-3,,,
29,ft_test_T12_pmos_svt_test_1,gm_id,6.927,,,
"Parameters: VDS=700m, VGS=650m",,,,,,
30,ft_test_T12_pmos_svt_test_1,ft,268.7e9,,,
30,ft_test_T12_pmos_svt_test_1,cgg,5.851e-15,,,
30,ft_test_T12_pmos_svt_test_1,cgs,4.361e-15,,,
30,ft_test_T12_pmos_svt_test_1,cgd,1.416e-15,,,
30,ft_test_T12_pmos_svt_test_1,vth,398.6e-3,,,
30,ft_test_T12_pmos_svt_test_1,vdsat,225.6e-3,,,
30,ft_test_T12_pmos_svt_test_1,gm,22.22e-3,,,
30,ft_test_T12_pmos_svt_test_1,gds,1.327e-3,,,
30,ft_test_T12_pmos_svt_test_1,gain,16.75,,,
30,ft_test_T12_pmos_svt_test_1,ids,3.924e-3,,,
30,ft_test_T12_pmos_svt_test_1,gm_id,5.664,,,
"Parameters: VDS=700m, VGS=700m",,,,,,
31,ft_test_T12_pmos_svt_test_1,ft,275.1e9,,,
31,ft_test_T12_pmos_svt_test_1,cgg,6.078e-15,,,
31,ft_test_T12_pmos_svt_test_1,cgs,4.515e-15,,,
31,ft_test_T12_pmos_svt_test_1,cgd,1.49e-15,,,
31,ft_test_T12_pmos_svt_test_1,vth,397.3e-3,,,
31,ft_test_T12_pmos_svt_test_1,vdsat,240.6e-3,,,
31,ft_test_T12_pmos_svt_test_1,gm,23.28e-3,,,
31,ft_test_T12_pmos_svt_test_1,gds,1.548e-3,,,
31,ft_test_T12_pmos_svt_test_1,gain,15.04,,,
31,ft_test_T12_pmos_svt_test_1,ids,4.913e-3,,,
31,ft_test_T12_pmos_svt_test_1,gm_id,4.738,,,
"Parameters: VDS=700m, VGS=750m",,,,,,
32,ft_test_T12_pmos_svt_test_1,ft,276.3e9,,,
32,ft_test_T12_pmos_svt_test_1,cgg,6.287e-15,,,
32,ft_test_T12_pmos_svt_test_1,cgs,4.638e-15,,,
32,ft_test_T12_pmos_svt_test_1,cgd,1.576e-15,,,
32,ft_test_T12_pmos_svt_test_1,vth,395.8e-3,,,
32,ft_test_T12_pmos_svt_test_1,vdsat,255.5e-3,,,
32,ft_test_T12_pmos_svt_test_1,gm,23.88e-3,,,
32,ft_test_T12_pmos_svt_test_1,gds,1.803e-3,,,
32,ft_test_T12_pmos_svt_test_1,gain,13.24,,,
32,ft_test_T12_pmos_svt_test_1,ids,5.921e-3,,,
32,ft_test_T12_pmos_svt_test_1,gm_id,4.032,,,
"Parameters: VDS=700m, VGS=800m",,,,,,
33,ft_test_T12_pmos_svt_test_1,ft,273.5e9,,,
33,ft_test_T12_pmos_svt_test_1,cgg,6.488e-15,,,
33,ft_test_T12_pmos_svt_test_1,cgs,4.738e-15,,,
33,ft_test_T12_pmos_svt_test_1,cgd,1.677e-15,,,
33,ft_test_T12_pmos_svt_test_1,vth,394.3e-3,,,
33,ft_test_T12_pmos_svt_test_1,vdsat,270.4e-3,,,
33,ft_test_T12_pmos_svt_test_1,gm,24.09e-3,,,
33,ft_test_T12_pmos_svt_test_1,gds,2.102e-3,,,
33,ft_test_T12_pmos_svt_test_1,gain,11.46,,,
33,ft_test_T12_pmos_svt_test_1,ids,6.928e-3,,,
33,ft_test_T12_pmos_svt_test_1,gm_id,3.477,,,

