Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
8,ft_test_T12_pmos_svt_test_1,gm_id,3.245,,,
"Parameters: VDS=500m, VGS=700m",,,,,,
9,ft_test_T12_pmos_svt_test_1,ft,254e9,,,
9,ft_test_T12_pmos_svt_test_1,cgg,7.231e-15,,,
9,ft_test_T12_pmos_svt_test_1,cgs,5.093e-15,,,
9,ft_test_T12_pmos_svt_test_1,cgd,2.058e-15,,,
9,ft_test_T12_pmos_svt_test_1,vth,251e-3,,,
9,ft_test_T12_pmos_svt_test_1,vdsat,258.4e-3,,,
9,ft_test_T12_pmos_svt_test_1,gm,23.05e-3,,,
9,ft_test_T12_pmos_svt_test_1,gds,5.33e-3,,,
9,ft_test_T12_pmos_svt_test_1,gain,4.325,,,
9,ft_test_T12_pmos_svt_test_1,ids,8.164e-3,,,
9,ft_test_T12_pmos_svt_test_1,gm_id,2.824,,,
"Parameters: VDS=500m, VGS=750m",,,,,,
10,ft_test_T12_pmos_svt_test_1,ft,239.5e9,,,
10,ft_test_T12_pmos_svt_test_1,cgg,7.442e-15,,,
10,ft_test_T12_pmos_svt_test_1,cgs,5.154e-15,,,
10,ft_test_T12_pmos_svt_test_1,cgd,2.208e-15,,,
10,ft_test_T12_pmos_svt_test_1,vth,250e-3,,,
10,ft_test_T12_pmos_svt_test_1,vdsat,274e-3,,,
10,ft_test_T12_pmos_svt_test_1,gm,22.39e-3,,,
10,ft_test_T12_pmos_svt_test_1,gds,6.731e-3,,,
10,ft_test_T12_pmos_svt_test_1,gain,3.326,,,
10,ft_test_T12_pmos_svt_test_1,ids,9.05e-3,,,
10,ft_test_T12_pmos_svt_test_1,gm_id,2.474,,,
"Parameters: VDS=500m, VGS=800m",,,,,,
11,ft_test_T12_pmos_svt_test_1,ft,222.3e9,,,
11,ft_test_T12_pmos_svt_test_1,cgg,7.627e-15,,,
11,ft_test_T12_pmos_svt_test_1,cgs,5.199e-15,,,
11,ft_test_T12_pmos_svt_test_1,cgd,2.349e-15,,,
11,ft_test_T12_pmos_svt_test_1,vth,248.9e-3,,,
11,ft_test_T12_pmos_svt_test_1,vdsat,289.8e-3,,,
11,ft_test_T12_pmos_svt_test_1,gm,21.54e-3,,,
11,ft_test_T12_pmos_svt_test_1,gds,8.407e-3,,,
11,ft_test_T12_pmos_svt_test_1,gain,2.562,,,
11,ft_test_T12_pmos_svt_test_1,ids,9.885e-3,,,
11,ft_test_T12_pmos_svt_test_1,gm_id,2.179,,,
"Parameters: VDS=600m, VGS=300m",,,,,,
12,ft_test_T12_pmos_svt_test_1,ft,203e9,,,
12,ft_test_T12_pmos_svt_test_1,cgg,4.518e-15,,,
12,ft_test_T12_pmos_svt_test_1,cgs,3.234e-15,,,
12,ft_test_T12_pmos_svt_test_1,cgd,1.204e-15,,,
12,ft_test_T12_pmos_svt_test_1,vth,254.3e-3,,,
12,ft_test_T12_pmos_svt_test_1,vdsat,133.7e-3,,,
