Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
5,ft_test_T22_inv_svt_test_1,cgs_pmos,4.168e-15,,,
5,ft_test_T22_inv_svt_test_1,cgd_nmos,1.287e-15,,,
5,ft_test_T22_inv_svt_test_1,cgd_pmos,1.461e-15,,,
5,ft_test_T22_inv_svt_test_1,vth_nmos,414.3e-3,,,
5,ft_test_T22_inv_svt_test_1,vth_pmos,404.2e-3,,,
5,ft_test_T22_inv_svt_test_1,vdsat_nmos,149.4e-3,,,
5,ft_test_T22_inv_svt_test_1,vdsat_pmos,-209.3e-3,,,
5,ft_test_T22_inv_svt_test_1,gm_nmos,19.64e-3,,,
5,ft_test_T22_inv_svt_test_1,gm_pmos,20.33e-3,,,
5,ft_test_T22_inv_svt_test_1,gds_nmos,734.2e-6,,,
5,ft_test_T22_inv_svt_test_1,gds_pmos,1.204e-3,,,
5,ft_test_T22_inv_svt_test_1,gain_nmos,26.75,,,
5,ft_test_T22_inv_svt_test_1,gain_pmos,16.89,,,
5,ft_test_T22_inv_svt_test_1,ids,2.893e-3,,,
5,ft_test_T22_inv_svt_test_1,gm_id_nmos,6.787,,,
5,ft_test_T22_inv_svt_test_1,gm_id_pmos,7.028,,,
Parameters: VDD=1.3,,,,,,
6,ft_test_T22_inv_svt_test_1,ft,277.3e9,,,
6,ft_test_T22_inv_svt_test_1,cgg_nmos,5.989e-15,,,
6,ft_test_T22_inv_svt_test_1,cgg_pmos,5.909e-15,,,
6,ft_test_T22_inv_svt_test_1,cgs_nmos,4.593e-15,,,
6,ft_test_T22_inv_svt_test_1,cgs_pmos,4.361e-15,,,
6,ft_test_T22_inv_svt_test_1,cgd_nmos,1.288e-15,,,
6,ft_test_T22_inv_svt_test_1,cgd_pmos,1.475e-15,,,
6,ft_test_T22_inv_svt_test_1,vth_nmos,412.7e-3,,,
6,ft_test_T22_inv_svt_test_1,vth_pmos,400.9e-3,,,
6,ft_test_T22_inv_svt_test_1,vdsat_nmos,159.9e-3,,,
6,ft_test_T22_inv_svt_test_1,vdsat_pmos,-225.1e-3,,,
6,ft_test_T22_inv_svt_test_1,gm_nmos,21.03e-3,,,
6,ft_test_T22_inv_svt_test_1,gm_pmos,22.09e-3,,,
