Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
5,ft_test_T22_inv_svt_test_1,cgs_pmos,4.889e-15,,,
5,ft_test_T22_inv_svt_test_1,cgd_nmos,1.357e-15,,,
5,ft_test_T22_inv_svt_test_1,cgd_pmos,1.588e-15,,,
5,ft_test_T22_inv_svt_test_1,vth_nmos,275.3e-3,,,
5,ft_test_T22_inv_svt_test_1,vth_pmos,249e-3,,,
5,ft_test_T22_inv_svt_test_1,vdsat_nmos,197.4e-3,,,
5,ft_test_T22_inv_svt_test_1,vdsat_pmos,-224.4e-3,,,
5,ft_test_T22_inv_svt_test_1,gm_nmos,23.61e-3,,,
5,ft_test_T22_inv_svt_test_1,gm_pmos,24.01e-3,,,
5,ft_test_T22_inv_svt_test_1,gds_nmos,1.346e-3,,,
5,ft_test_T22_inv_svt_test_1,gds_pmos,2.528e-3,,,
5,ft_test_T22_inv_svt_test_1,gain_nmos,17.54,,,
5,ft_test_T22_inv_svt_test_1,gain_pmos,9.5,,,
5,ft_test_T22_inv_svt_test_1,ids,6.102e-3,,,
5,ft_test_T22_inv_svt_test_1,gm_id_nmos,3.87,,,
5,ft_test_T22_inv_svt_test_1,gm_id_pmos,3.935,,,
Parameters: VDD=1.3,,,,,,
6,ft_test_T22_inv_svt_test_1,ft,299.2e9,,,
6,ft_test_T22_inv_svt_test_1,cgg_nmos,6.48e-15,,,
6,ft_test_T22_inv_svt_test_1,cgg_pmos,6.704e-15,,,
6,ft_test_T22_inv_svt_test_1,cgs_nmos,5.036e-15,,,
6,ft_test_T22_inv_svt_test_1,cgs_pmos,5.021e-15,,,
6,ft_test_T22_inv_svt_test_1,cgd_nmos,1.343e-15,,,
6,ft_test_T22_inv_svt_test_1,cgd_pmos,1.603e-15,,,
6,ft_test_T22_inv_svt_test_1,vth_nmos,272.4e-3,,,
6,ft_test_T22_inv_svt_test_1,vth_pmos,244.1e-3,,,
6,ft_test_T22_inv_svt_test_1,vdsat_nmos,211.6e-3,,,
6,ft_test_T22_inv_svt_test_1,vdsat_pmos,-241.2e-3,,,
6,ft_test_T22_inv_svt_test_1,gm_nmos,23.88e-3,,,
6,ft_test_T22_inv_svt_test_1,gm_pmos,24.33e-3,,,
6,ft_test_T22_inv_svt_test_1,gds_nmos,1.45e-3,,,
6,ft_test_T22_inv_svt_test_1,gds_pmos,2.744e-3,,,
6,ft_test_T22_inv_svt_test_1,gain_nmos,16.47,,,
6,ft_test_T22_inv_svt_test_1,gain_pmos,8.867,,,
6,ft_test_T22_inv_svt_test_1,ids,7.192e-3,,,
6,ft_test_T22_inv_svt_test_1,gm_id_nmos,3.321,,,
6,ft_test_T22_inv_svt_test_1,gm_id_pmos,3.382,,,
Parameters: VDD=1.4,,,,,,
7,ft_test_T22_inv_svt_test_1,ft,296.4e9,,,
7,ft_test_T22_inv_svt_test_1,cgg_nmos,6.597e-15,,,
7,ft_test_T22_inv_svt_test_1,cgg_pmos,6.83e-15,,,
7,ft_test_T22_inv_svt_test_1,cgs_nmos,5.165e-15,,,
7,ft_test_T22_inv_svt_test_1,cgs_pmos,5.13e-15,,,
7,ft_test_T22_inv_svt_test_1,cgd_nmos,1.331e-15,,,
7,ft_test_T22_inv_svt_test_1,cgd_pmos,1.621e-15,,,
7,ft_test_T22_inv_svt_test_1,vth_nmos,269.2e-3,,,
7,ft_test_T22_inv_svt_test_1,vth_pmos,238.6e-3,,,
7,ft_test_T22_inv_svt_test_1,vdsat_nmos,226.7e-3,,,
7,ft_test_T22_inv_svt_test_1,vdsat_pmos,-258.5e-3,,,
7,ft_test_T22_inv_svt_test_1,gm_nmos,23.84e-3,,,
7,ft_test_T22_inv_svt_test_1,gm_pmos,24.35e-3,,,
7,ft_test_T22_inv_svt_test_1,gds_nmos,1.535e-3,,,
7,ft_test_T22_inv_svt_test_1,gds_pmos,2.935e-3,,,
7,ft_test_T22_inv_svt_test_1,gain_nmos,15.53,,,
7,ft_test_T22_inv_svt_test_1,gain_pmos,8.295,,,
7,ft_test_T22_inv_svt_test_1,ids,8.273e-3,,,
7,ft_test_T22_inv_svt_test_1,gm_id_nmos,2.881,,,
7,ft_test_T22_inv_svt_test_1,gm_id_pmos,2.943,,,

